tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
VTZ71493.1, -, PTHR12848.orig.30.pi, -,1.1e-16,58.5,0.0,2.5e-12,44.1,0.0,GCA_900002385.2
VTZ71682.1, -, PTHR12848.orig.30.pi, -,2.5e-16,57.4,0.0,3.1e-16,57.1,0.0,GCA_900002385.2
VTZ73166.1, -, PTHR12848.orig.30.pi, -,1.4e-15,54.9,8.3,4.9e-12,43.2,3.8,GCA_900002385.2
VTZ80533.1, -, PTHR12848.orig.30.pi, -,9e-15,52.2,0.0,5.2e-06,23.2,0.0,GCA_900002385.2
VTZ79393.1, -, PTHR12848.orig.30.pi, -,2.4e-13,47.5,12.5,1.3e-11,41.8,12.5,GCA_900002385.2
VTZ73458.1, -, PTHR12848.orig.30.pi, -,3.4e-13,47.0,1.3,1.9e-07,28.0,0.0,GCA_900002385.2
VTZ74236.1, -, PTHR12848.orig.30.pi, -,8.5e-13,45.7,3.6,1e-12,45.4,3.6,GCA_900002385.2
VTZ76341.1, -, PTHR12848.orig.30.pi, -,9.9e-13,45.5,0.1,1.4e-12,45.0,0.1,GCA_900002385.2
VTZ76263.1, -, PTHR12848.orig.30.pi, -,1.8e-12,44.6,1.9,8.4e-11,39.1,1.3,GCA_900002385.2
VTZ79948.1, -, PTHR12848.orig.30.pi, -,2e-12,44.4,8.6,2.3e-11,41.0,3.7,GCA_900002385.2
VTZ73282.1, -, PTHR12848.orig.30.pi, -,4.3e-12,43.3,2.3,4.5e-07,26.7,0.2,GCA_900002385.2
VTZ81024.1, -, PTHR12848.orig.30.pi, -,1.4e-11,41.6,0.1,7.2e-09,32.7,0.0,GCA_900002385.2
VTZ81428.1, -, PTHR12848.orig.30.pi, -,1.5e-11,41.6,0.7,3e-11,40.5,0.4,GCA_900002385.2
VTZ76478.1, -, PTHR12848.orig.30.pi, -,1.5e-11,41.5,2.7,1.9e-11,41.2,2.7,GCA_900002385.2
VTZ80868.1, -, PTHR12848.orig.30.pi, -,4.9e-11,39.8,0.1,6.1e-11,39.5,0.1,GCA_900002385.2
VTZ81880.1, -, PTHR12848.orig.30.pi, -,6.6e-11,39.4,0.2,1.4e-10,38.3,0.2,GCA_900002385.2
VTZ80730.1, -, PTHR12848.orig.30.pi, -,5.3e-10,36.4,1.4,7.1e-10,36.0,1.4,GCA_900002385.2
VTZ80994.1, -, PTHR12848.orig.30.pi, -,3.4e-09,33.7,12.0,1.9e-06,24.6,12.0,GCA_900002385.2
VTZ78818.1, -, PTHR12848.orig.30.pi, -,5.1e-08,29.8,2.6,0.00033,17.2,0.3,GCA_900002385.2
VTZ78932.1, -, PTHR12848.orig.30.pi, -,5.7e-08,29.7,0.5,1.8e-07,28.1,0.4,GCA_900002385.2
VTZ81040.1, -, PTHR12848.orig.30.pi, -,6.5e-08,29.5,1.0,1.6e-07,28.2,1.0,GCA_900002385.2
VTZ80112.1, -, PTHR12848.orig.30.pi, -,1.2e-07,28.6,0.0,3.7e-06,23.7,0.0,GCA_900002385.2
VTZ81582.1, -, PTHR12848.orig.30.pi, -,1.5e-07,28.3,2.0,2.1e-07,27.8,1.5,GCA_900002385.2
VTZ80120.1, -, PTHR12848.orig.30.pi, -,1.4e-05,21.7,0.0,1.7e-05,21.5,0.0,GCA_900002385.2
VTZ71505.1, -, PTHR12848.orig.30.pi, -,5.4e-05,19.8,0.6,6.1e-05,19.7,0.6,GCA_900002385.2
VTZ81701.1, -, PTHR12848.orig.30.pi, -,7.5e-05,19.4,0.0,0.0001,18.9,0.0,GCA_900002385.2
VTZ80218.1, -, PTHR12848.orig.30.pi, -,0.0001,18.9,7.8,0.00013,18.5,0.7,GCA_900002385.2
VTZ81074.1, -, PTHR12848.orig.30.pi, -,0.00039,17.0,0.0,0.00066,16.2,0.0,GCA_900002385.2
VTZ78381.1, -, PTHR12848.orig.30.pi, -,0.0017,14.9,17.7,0.027,10.9,8.5,GCA_900002385.2
VTZ78236.1, -, PTHR12848.orig.30.pi, -,0.0027,14.2,0.0,0.0027,14.2,0.0,GCA_900002385.2
VTZ78830.1, -, PTHR12848.orig.30.pi, -,0.0055,13.2,0.2,0.0071,12.8,0.2,GCA_900002385.2
VTZ79921.1, -, PTHR12848.orig.30.pi, -,0.0063,13.0,13.3,0.0066,12.9,13.3,GCA_900002385.2
VTZ75420.1, -, PTHR12848.orig.30.pi, -,0.0086,12.5,0.0,0.014,11.8,0.0,GCA_900002385.2
VTZ81785.1, -, PTHR12848.orig.30.pi, -,0.024,11.0,0.3,0.035,10.5,0.3,GCA_900002385.2
VTZ80837.1, -, PTHR12848.orig.30.pi, -,0.052,9.9,0.1,0.33,7.3,0.1,GCA_900002385.2
VTZ80534.1, -, PTHR12848.orig.30.pi, -,0.26,7.6,4.2,0.28,7.5,4.2,GCA_900002385.2
VTZ78558.1, -, PTHR12848.orig.30.pi, -,1.1,5.6,6.4,0.87,5.9,1.2,GCA_900002385.2
VTZ77518.1, -, PTHR12848.orig.30.pi, -,6.3,3.0,13.5,6.9,2.9,13.5,GCA_900002385.2
