tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
MES1902971.1, -, PTHR12848.orig.30.pi, -,4.6e-30,102.6,0.1,4.8e-30,102.5,0.1,GCA_040357535.1
MES1905083.1, -, PTHR12848.orig.30.pi, -,5.5e-15,52.6,5.9,9.6e-11,38.6,1.0,GCA_040357535.1
MES1904626.1, -, PTHR12848.orig.30.pi, -,1.5e-13,47.9,3.8,2.1e-13,47.4,3.8,GCA_040357535.1
MES1902882.1, -, PTHR12848.orig.30.pi, -,5.6e-13,46.0,1.4,4.2e-09,33.1,0.7,GCA_040357535.1
MES1904599.1, -, PTHR12848.orig.30.pi, -,6.1e-13,45.8,0.1,1.3e-07,28.2,0.4,GCA_040357535.1
MES1904865.1, -, PTHR12848.orig.30.pi, -,1e-12,45.1,2.8,5.9e-08,29.3,0.4,GCA_040357535.1
MES1904281.1, -, PTHR12848.orig.30.pi, -,1.1e-11,41.7,0.7,1.2e-11,41.6,0.7,GCA_040357535.1
MES1904889.1, -, PTHR12848.orig.30.pi, -,2.6e-11,40.5,0.9,3.3e-11,40.1,0.9,GCA_040357535.1
MES1904617.1, -, PTHR12848.orig.30.pi, -,4.4e-11,39.7,1.9,6.7e-07,25.8,1.7,GCA_040357535.1
MES1901870.1, -, PTHR12848.orig.30.pi, -,1.2e-10,38.2,0.0,6.4e-08,29.2,0.0,GCA_040357535.1
MES1904316.1, -, PTHR12848.orig.30.pi, -,1.8e-10,37.7,0.3,2e-10,37.5,0.3,GCA_040357535.1
MES1902042.1, -, PTHR12848.orig.30.pi, -,2.1e-10,37.5,0.5,2.8e-10,37.0,0.5,GCA_040357535.1
MES1905106.1, -, PTHR12848.orig.30.pi, -,3.4e-10,36.7,0.1,4.9e-10,36.2,0.1,GCA_040357535.1
MES1902134.1, -, PTHR12848.orig.30.pi, -,3.6e-10,36.7,0.1,1.1e-09,35.0,0.1,GCA_040357535.1
MES1902481.1, -, PTHR12848.orig.30.pi, -,3.6e-10,36.7,1.2,4.1e-10,36.5,1.2,GCA_040357535.1
MES1902900.1, -, PTHR12848.orig.30.pi, -,4.2e-09,33.1,0.3,6.2e-08,29.3,0.3,GCA_040357535.1
MES1904852.1, -, PTHR12848.orig.30.pi, -,1.4e-08,31.5,0.1,2.6e-08,30.5,0.1,GCA_040357535.1
MES1902322.1, -, PTHR12848.orig.30.pi, -,2.9e-08,30.4,0.0,3.4e-08,30.1,0.0,GCA_040357535.1
MES1905773.1, -, PTHR12848.orig.30.pi, -,3.2e-08,30.2,0.0,1.1e-07,28.5,0.0,GCA_040357535.1
MES1905206.1, -, PTHR12848.orig.30.pi, -,6.7e-08,29.2,0.1,8.4e-08,28.8,0.1,GCA_040357535.1
MES1902860.1, -, PTHR12848.orig.30.pi, -,2.5e-07,27.3,0.1,3.1e-07,26.9,0.1,GCA_040357535.1
MES1904965.1, -, PTHR12848.orig.30.pi, -,2.4e-06,24.0,3.0,8.9e-05,18.8,0.9,GCA_040357535.1
MES1902666.1, -, PTHR12848.orig.30.pi, -,5.7e-06,22.8,2.3,5.5e-05,19.5,0.2,GCA_040357535.1
MES1902399.1, -, PTHR12848.orig.30.pi, -,7.8e-06,22.3,0.1,9.4e-06,22.0,0.1,GCA_040357535.1
MES1902197.1, -, PTHR12848.orig.30.pi, -,1.2e-05,21.7,0.2,1.3e-05,21.6,0.2,GCA_040357535.1
MES1905071.1, -, PTHR12848.orig.30.pi, -,1.6e-05,21.2,0.1,1.9e-05,21.0,0.1,GCA_040357535.1
MES1903418.1, -, PTHR12848.orig.30.pi, -,2.3e-05,20.7,0.0,0.0077,12.4,0.0,GCA_040357535.1
MES1905426.1, -, PTHR12848.orig.30.pi, -,2.4e-05,20.7,0.5,2.5e-05,20.6,0.5,GCA_040357535.1
MES1905807.1, -, PTHR12848.orig.30.pi, -,3.4e-05,20.2,0.0,0.04,10.0,0.0,GCA_040357535.1
MES1906272.1, -, PTHR12848.orig.30.pi, -,6.1e-05,19.4,0.1,6.6e-05,19.2,0.1,GCA_040357535.1
MES1906284.1, -, PTHR12848.orig.30.pi, -,6.6e-05,19.2,0.2,6.9e-05,19.2,0.2,GCA_040357535.1
MES1903009.1, -, PTHR12848.orig.30.pi, -,0.00051,16.3,0.0,0.00055,16.2,0.0,GCA_040357535.1
MES1905070.1, -, PTHR12848.orig.30.pi, -,0.00059,16.1,0.0,0.00062,16.0,0.0,GCA_040357535.1
MES1905715.1, -, PTHR12848.orig.30.pi, -,0.015,11.4,0.0,0.023,10.8,0.0,GCA_040357535.1
MES1903583.1, -, PTHR12848.orig.30.pi, -,0.015,11.4,0.1,0.015,11.4,0.1,GCA_040357535.1
MES1905379.1, -, PTHR12848.orig.30.pi, -,0.022,10.9,0.1,0.022,10.9,0.1,GCA_040357535.1
MES1903381.1, -, PTHR12848.orig.30.pi, -,0.034,10.3,0.0,0.055,9.6,0.0,GCA_040357535.1
MES1905420.1, -, PTHR12848.orig.30.pi, -,2.9,3.9,25.8,3.3,3.7,25.8,GCA_040357535.1
MES1903625.1, -, PTHR12848.orig.30.pi, -,6.8,2.6,22.6,7.7,2.4,22.6,GCA_040357535.1
