tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
MES1914144.1, -, PTHR12848.orig.30.pi, -,1.2e-17,62.6,0.0,1.2e-17,62.6,0.0,GCA_040357565.1
MES1912270.1, -, PTHR12848.orig.30.pi, -,6.8e-17,60.1,0.9,3.2e-07,28.1,0.0,GCA_040357565.1
MES1916112.1, -, PTHR12848.orig.30.pi, -,7.3e-17,60.0,0.2,1.1e-07,29.7,0.1,GCA_040357565.1
MES1911052.1, -, PTHR12848.orig.30.pi, -,1.9e-15,55.3,2.9,1e-09,36.4,0.1,GCA_040357565.1
MES1907387.1, -, PTHR12848.orig.30.pi, -,8e-15,53.3,2.3,1e-14,52.9,2.3,GCA_040357565.1
MES1913058.1, -, PTHR12848.orig.30.pi, -,1.6e-13,49.0,0.0,2.1e-13,48.6,0.0,GCA_040357565.1
MES1911051.1, -, PTHR12848.orig.30.pi, -,1.2e-12,46.0,0.6,1.3e-09,36.0,0.1,GCA_040357565.1
MES1908276.1, -, PTHR12848.orig.30.pi, -,1.3e-12,46.0,1.2,2.7e-12,44.9,1.2,GCA_040357565.1
MES1914433.1, -, PTHR12848.orig.30.pi, -,1.7e-12,45.6,0.1,3.3e-07,28.0,0.0,GCA_040357565.1
MES1912318.1, -, PTHR12848.orig.30.pi, -,2.6e-12,45.0,0.5,3.3e-12,44.6,0.5,GCA_040357565.1
MES1908277.1, -, PTHR12848.orig.30.pi, -,2.6e-12,45.0,1.2,5.7e-12,43.8,0.9,GCA_040357565.1
MES1915962.1, -, PTHR12848.orig.30.pi, -,2.6e-12,44.9,0.1,8.7e-12,43.2,0.1,GCA_040357565.1
MES1912524.1, -, PTHR12848.orig.30.pi, -,2.8e-12,44.8,3.6,2.4e-10,38.4,3.6,GCA_040357565.1
MES1912525.1, -, PTHR12848.orig.30.pi, -,3.5e-12,44.5,6.4,1.4e-09,35.9,6.4,GCA_040357565.1
MES1914725.1, -, PTHR12848.orig.30.pi, -,1e-11,43.0,0.0,2.8e-11,41.5,0.0,GCA_040357565.1
MES1908309.1, -, PTHR12848.orig.30.pi, -,1.4e-11,42.5,3.2,1.8e-11,42.2,3.2,GCA_040357565.1
MES1908278.1, -, PTHR12848.orig.30.pi, -,4.7e-11,40.8,1.0,1.2e-10,39.4,1.0,GCA_040357565.1
MES1916702.1, -, PTHR12848.orig.30.pi, -,5.9e-11,40.5,0.2,6.6e-11,40.3,0.2,GCA_040357565.1
MES1916216.1, -, PTHR12848.orig.30.pi, -,9.5e-11,39.8,1.3,1.1e-10,39.6,1.3,GCA_040357565.1
MES1915597.1, -, PTHR12848.orig.30.pi, -,1.6e-10,39.1,0.0,6.1e-07,27.2,0.0,GCA_040357565.1
MES1910280.1, -, PTHR12848.orig.30.pi, -,7.3e-10,36.8,2.4,3e-06,24.9,0.3,GCA_040357565.1
MES1911538.1, -, PTHR12848.orig.30.pi, -,8.5e-10,36.6,0.5,1e-09,36.4,0.5,GCA_040357565.1
MES1916177.1, -, PTHR12848.orig.30.pi, -,1.3e-09,36.0,6.7,1.9e-06,25.5,0.5,GCA_040357565.1
MES1907993.1, -, PTHR12848.orig.30.pi, -,1.4e-09,35.9,0.0,1.7e-09,35.6,0.0,GCA_040357565.1
MES1909249.1, -, PTHR12848.orig.30.pi, -,3.8e-09,34.5,6.9,4.7e-06,24.2,2.8,GCA_040357565.1
MES1914357.1, -, PTHR12848.orig.30.pi, -,4.3e-09,34.3,0.1,4.5e-05,21.0,0.0,GCA_040357565.1
MES1911582.1, -, PTHR12848.orig.30.pi, -,4.4e-09,34.2,2.1,2.7e-06,25.0,0.0,GCA_040357565.1
MES1909746.1, -, PTHR12848.orig.30.pi, -,4.5e-09,34.2,0.9,5.4e-08,30.7,0.9,GCA_040357565.1
MES1910367.1, -, PTHR12848.orig.30.pi, -,4.7e-09,34.2,0.4,5.9e-09,33.8,0.4,GCA_040357565.1
MES1916191.1, -, PTHR12848.orig.30.pi, -,7.4e-09,33.5,0.0,6.9e-08,30.3,0.0,GCA_040357565.1
