tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
CEO97157.1, -, PTHR12848.orig.30.pi, -,0.0,1158.5,4.9,0.0,1154.0,4.9,GCA_001049375.1
CEP03763.1, -, PTHR12848.orig.30.pi, -,2.5e-24,84.6,0.0,1.2e-10,39.2,0.0,GCA_001049375.1
CEO96712.1, -, PTHR12848.orig.30.pi, -,1.2e-20,72.4,7.7,4.9e-13,47.1,0.0,GCA_001049375.1
CEP01877.1, -, PTHR12848.orig.30.pi, -,8e-20,69.6,1.3,1e-13,49.4,1.4,GCA_001049375.1
CEP03808.1, -, PTHR12848.orig.30.pi, -,7.2e-19,66.5,2.0,9.7e-19,66.0,2.0,GCA_001049375.1
CEO97481.1, -, PTHR12848.orig.30.pi, -,1.4e-18,65.5,0.0,1.3e-09,35.8,0.2,GCA_001049375.1
CEP01993.1, -, PTHR12848.orig.30.pi, -,1.2e-17,62.5,4.3,1.5e-13,48.8,0.2,GCA_001049375.1
CEP02781.1, -, PTHR12848.orig.30.pi, -,2.2e-17,61.6,0.2,1e-08,32.9,0.0,GCA_001049375.1
CEO97414.1, -, PTHR12848.orig.30.pi, -,4.3e-17,60.6,1.7,4.3e-17,60.6,1.7,GCA_001049375.1
CEO96574.1, -, PTHR12848.orig.30.pi, -,6.2e-17,60.1,0.8,2.5e-09,34.9,0.0,GCA_001049375.1
CEP02195.1, -, PTHR12848.orig.30.pi, -,6.4e-17,60.0,0.3,7.7e-06,23.3,0.0,GCA_001049375.1
CEO98519.1, -, PTHR12848.orig.30.pi, -,1.5e-16,58.8,0.3,1.9e-16,58.5,0.3,GCA_001049375.1
CEO98774.1, -, PTHR12848.orig.30.pi, -,1.5e-16,58.8,2.3,2.2e-16,58.3,2.3,GCA_001049375.1
CEO97654.1, -, PTHR12848.orig.30.pi, -,9.3e-16,56.2,3.8,2.8e-09,34.7,0.1,GCA_001049375.1
CEP03071.1, -, PTHR12848.orig.30.pi, -,1.3e-15,55.7,12.8,3e-11,41.2,2.2,GCA_001049375.1
CEO97784.1, -, PTHR12848.orig.30.pi, -,4.3e-15,54.0,0.4,1.1e-07,29.5,0.2,GCA_001049375.1
CEO96668.1, -, PTHR12848.orig.30.pi, -,5.3e-15,53.7,0.0,9.3e-10,36.3,0.0,GCA_001049375.1
CEO95758.1, -, PTHR12848.orig.30.pi, -,6.2e-15,53.5,0.3,1.8e-10,38.7,0.3,GCA_001049375.1
CEP02283.1, -, PTHR12848.orig.30.pi, -,6.2e-15,53.4,0.3,6.7e-15,53.3,0.3,GCA_001049375.1
CEO97445.1, -, PTHR12848.orig.30.pi, -,1.1e-14,52.7,3.4,4.8e-07,27.3,0.2,GCA_001049375.1
CEO99244.1, -, PTHR12848.orig.30.pi, -,1.3e-14,52.4,0.5,2.4e-14,51.5,0.5,GCA_001049375.1
CEO95602.1, -, PTHR12848.orig.30.pi, -,7.4e-14,49.9,8.8,1.3e-11,42.5,2.8,GCA_001049375.1
CEP03497.1, -, PTHR12848.orig.30.pi, -,1.5e-13,48.9,1.4,6.9e-08,30.1,0.1,GCA_001049375.1
CEO97122.1, -, PTHR12848.orig.30.pi, -,2e-13,48.4,3.1,1.2e-12,45.9,3.1,GCA_001049375.1
CEO97062.1, -, PTHR12848.orig.30.pi, -,2.2e-13,48.3,0.7,1.7e-07,28.8,0.2,GCA_001049375.1
CEO98916.1, -, PTHR12848.orig.30.pi, -,3.3e-13,47.7,1.5,6.3e-13,46.8,1.5,GCA_001049375.1
CEO98997.1, -, PTHR12848.orig.30.pi, -,7.1e-13,46.6,0.3,4.5e-10,37.3,0.1,GCA_001049375.1
CEP00876.1, -, PTHR12848.orig.30.pi, -,8.5e-13,46.4,0.1,1.7e-10,38.7,0.0,GCA_001049375.1
CEO97677.1, -, PTHR12848.orig.30.pi, -,9.4e-13,46.2,5.5,1e-12,46.1,1.9,GCA_001049375.1
CEO98277.1, -, PTHR12848.orig.30.pi, -,1.6e-12,45.4,0.5,1.3e-06,25.8,0.1,GCA_001049375.1
