tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
MEN2498412.1, -, PTHR12848.orig.30.pi, -,6e-26,89.2,0.5,6.8e-21,72.4,0.1,GCA_039583845.1
MEN2500844.1, -, PTHR12848.orig.30.pi, -,8.5e-20,68.8,0.3,9.7e-20,68.6,0.3,GCA_039583845.1
MEN2499957.1, -, PTHR12848.orig.30.pi, -,3.4e-15,53.5,0.8,1.8e-07,28.0,0.1,GCA_039583845.1
MEN2498681.1, -, PTHR12848.orig.30.pi, -,3e-14,50.4,5.5,2.1e-12,44.3,1.5,GCA_039583845.1
MEN2495809.1, -, PTHR12848.orig.30.pi, -,9.8e-13,45.4,0.5,1.7e-09,34.7,1.3,GCA_039583845.1
MEN2496544.1, -, PTHR12848.orig.30.pi, -,3.1e-12,43.7,0.3,3.9e-12,43.4,0.3,GCA_039583845.1
MEN2497520.1, -, PTHR12848.orig.30.pi, -,2.6e-11,40.6,0.0,3.2e-11,40.3,0.0,GCA_039583845.1
MEN2498185.1, -, PTHR12848.orig.30.pi, -,6.2e-11,39.4,0.2,2.1e-10,37.7,0.1,GCA_039583845.1
MEN2498384.1, -, PTHR12848.orig.30.pi, -,6.9e-11,39.2,0.0,1e-09,35.4,0.0,GCA_039583845.1
MEN2497390.1, -, PTHR12848.orig.30.pi, -,2.8e-10,37.2,0.2,3.9e-10,36.7,0.2,GCA_039583845.1
MEN2498358.1, -, PTHR12848.orig.30.pi, -,1.1e-09,35.3,0.0,1.2e-09,35.1,0.0,GCA_039583845.1
MEN2498023.1, -, PTHR12848.orig.30.pi, -,1.2e-09,35.2,0.0,1.4e-09,34.9,0.0,GCA_039583845.1
MEN2500020.1, -, PTHR12848.orig.30.pi, -,1.5e-09,34.9,0.1,2.2e-05,21.1,0.2,GCA_039583845.1
MEN2497912.1, -, PTHR12848.orig.30.pi, -,5.8e-09,32.9,0.8,7e-09,32.6,0.8,GCA_039583845.1
MEN2498528.1, -, PTHR12848.orig.30.pi, -,1e-08,32.0,0.9,1.4e-08,31.6,0.9,GCA_039583845.1
MEN2497545.1, -, PTHR12848.orig.30.pi, -,2.6e-08,30.7,1.9,4.5e-08,29.9,1.9,GCA_039583845.1
MEN2495804.1, -, PTHR12848.orig.30.pi, -,2.7e-08,30.7,0.0,3.4e-08,30.3,0.0,GCA_039583845.1
MEN2499561.1, -, PTHR12848.orig.30.pi, -,4.4e-08,30.0,2.6,1.1e-07,28.6,2.6,GCA_039583845.1
MEN2498477.1, -, PTHR12848.orig.30.pi, -,6.2e-08,29.5,0.2,2.2e-07,27.6,0.2,GCA_039583845.1
MEN2495898.1, -, PTHR12848.orig.30.pi, -,3.9e-07,26.8,0.0,4.3e-07,26.7,0.0,GCA_039583845.1
MEN2498171.1, -, PTHR12848.orig.30.pi, -,4.1e-07,26.8,0.7,4.8e-07,26.5,0.7,GCA_039583845.1
MEN2500904.1, -, PTHR12848.orig.30.pi, -,1.6e-06,24.8,0.2,1.9e-06,24.6,0.2,GCA_039583845.1
MEN2495390.1, -, PTHR12848.orig.30.pi, -,1.9e-06,24.5,0.3,9.3e-06,22.3,0.3,GCA_039583845.1
MEN2499182.1, -, PTHR12848.orig.30.pi, -,3.2e-06,23.8,0.0,0.00057,16.3,0.0,GCA_039583845.1
MEN2496528.1, -, PTHR12848.orig.30.pi, -,6.1e-06,22.9,7.0,2e-05,21.2,7.0,GCA_039583845.1
MEN2498974.1, -, PTHR12848.orig.30.pi, -,7.1e-06,22.6,0.2,7.8e-06,22.5,0.2,GCA_039583845.1
MEN2496147.1, -, PTHR12848.orig.30.pi, -,1.1e-05,22.0,0.1,1.1e-05,22.0,0.1,GCA_039583845.1
MEN2499524.1, -, PTHR12848.orig.30.pi, -,1.8e-05,21.3,0.1,2e-05,21.2,0.1,GCA_039583845.1
MEN2499085.1, -, PTHR12848.orig.30.pi, -,2.2e-05,21.0,0.1,3.4e-05,20.4,0.1,GCA_039583845.1
MEN2500882.1, -, PTHR12848.orig.30.pi, -,3.6e-05,20.3,0.1,4.3e-05,20.0,0.1,GCA_039583845.1
MEN2496604.1, -, PTHR12848.orig.30.pi, -,5.4e-05,19.7,0.0,0.00034,17.1,0.0,GCA_039583845.1
MEN2500504.1, -, PTHR12848.orig.30.pi, -,0.00011,18.8,0.3,0.00012,18.5,0.3,GCA_039583845.1
MEN2497191.1, -, PTHR12848.orig.30.pi, -,0.00014,18.4,0.4,0.00028,17.4,0.4,GCA_039583845.1
MEN2498581.1, -, PTHR12848.orig.30.pi, -,0.00014,18.4,0.1,0.00016,18.1,0.1,GCA_039583845.1
MEN2500590.1, -, PTHR12848.orig.30.pi, -,0.00015,18.3,0.6,0.00027,17.4,0.1,GCA_039583845.1
MEN2500593.1, -, PTHR12848.orig.30.pi, -,0.00015,18.2,1.3,0.00021,17.8,0.5,GCA_039583845.1
MEN2500278.1, -, PTHR12848.orig.30.pi, -,0.00034,17.1,0.0,0.00034,17.1,0.0,GCA_039583845.1
MEN2497457.1, -, PTHR12848.orig.30.pi, -,0.00084,15.8,0.1,0.0014,15.1,0.1,GCA_039583845.1
MEN2495391.1, -, PTHR12848.orig.30.pi, -,0.00098,15.6,0.0,0.0011,15.5,0.0,GCA_039583845.1
MEN2498431.1, -, PTHR12848.orig.30.pi, -,0.002,14.6,0.1,0.002,14.6,0.1,GCA_039583845.1
MEN2499704.1, -, PTHR12848.orig.30.pi, -,0.0063,12.9,0.7,0.0076,12.6,0.7,GCA_039583845.1
MEN2495392.1, -, PTHR12848.orig.30.pi, -,0.0089,12.4,0.0,0.0095,12.3,0.0,GCA_039583845.1
MEN2499837.1, -, PTHR12848.orig.30.pi, -,0.012,12.0,0.2,0.022,11.1,0.1,GCA_039583845.1
MEN2498568.1, -, PTHR12848.orig.30.pi, -,0.019,11.3,0.3,0.022,11.1,0.3,GCA_039583845.1
MEN2497883.1, -, PTHR12848.orig.30.pi, -,0.15,8.3,10.0,0.017,11.5,3.7,GCA_039583845.1
MEN2495864.1, -, PTHR12848.orig.30.pi, -,0.17,8.1,17.5,37.0,0.4,17.5,GCA_039583845.1
