tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
CAJ1353433.1, -, PTHR13298.orig.30.pi, -,0.0095,14.5,0.2,0.012,14.1,0.2,GCA_963377065.1_Pianissimo_FULL
CAJ1350565.1, -, PTHR13298.orig.30.pi, -,0.014,13.9,2.3,0.12,10.9,0.0,GCA_963377065.1_Pianissimo_FULL
CAJ1350563.1, -, PTHR13298.orig.30.pi, -,0.016,13.7,2.3,0.12,10.8,0.0,GCA_963377065.1_Pianissimo_FULL
CAJ1350564.1, -, PTHR13298.orig.30.pi, -,0.017,13.7,2.2,0.13,10.7,0.0,GCA_963377065.1_Pianissimo_FULL
CAJ1349214.1, -, PTHR13298.orig.30.pi, -,0.032,12.7,0.4,0.049,12.1,0.4,GCA_963377065.1_Pianissimo_FULL
CAJ1365281.1, -, PTHR13298.orig.30.pi, -,0.043,12.3,1.2,1.3,7.4,0.1,GCA_963377065.1_Pianissimo_FULL
CAJ1336939.1, -, PTHR13298.orig.30.pi, -,0.094,11.2,0.0,0.31,9.5,0.0,GCA_963377065.1_Pianissimo_FULL
CAJ1350552.1, -, PTHR13298.orig.30.pi, -,0.32,9.4,3.0,1.3,7.4,0.4,GCA_963377065.1_Pianissimo_FULL
CAJ1350551.1, -, PTHR13298.orig.30.pi, -,0.36,9.2,3.1,1.4,7.3,0.4,GCA_963377065.1_Pianissimo_FULL
CAJ1344475.1, -, PTHR13298.orig.30.pi, -,0.64,8.4,4.4,0.31,9.5,0.4,GCA_963377065.1_Pianissimo_FULL
CAJ1364005.1, -, PTHR13298.orig.30.pi, -,1.3,7.4,4.2,12.0,4.1,0.4,GCA_963377065.1_Pianissimo_FULL
CAJ1327292.1, -, PTHR13298.orig.30.pi, -,4.8,5.5,3.7,39.0,2.5,0.1,GCA_963377065.1_Pianissimo_FULL
CAJ1327290.1, -, PTHR13298.orig.30.pi, -,4.9,5.5,3.5,51.0,2.1,0.0,GCA_963377065.1_Pianissimo_FULL
