tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
CAJ1374430.1, -, PTHR13298.orig.30.pi, -,0.0035,15.9,0.5,0.012,14.1,0.0,GCA_963377175.1_Pianissimo_FULL
CAJ1398820.1, -, PTHR13298.orig.30.pi, -,0.026,13.0,1.1,0.12,10.8,0.2,GCA_963377175.1_Pianissimo_FULL
CAJ1404965.1, -, PTHR13298.orig.30.pi, -,0.037,12.5,0.5,0.07,11.6,0.4,GCA_963377175.1_Pianissimo_FULL
CAJ1409208.1, -, PTHR13298.orig.30.pi, -,0.092,11.2,0.0,0.29,9.5,0.0,GCA_963377175.1_Pianissimo_FULL
CAJ1411502.1, -, PTHR13298.orig.30.pi, -,0.18,10.2,2.2,8.5,4.7,1.3,GCA_963377175.1_Pianissimo_FULL
CAJ1409824.1, -, PTHR13298.orig.30.pi, -,0.2,10.1,3.2,4.9,5.5,0.0,GCA_963377175.1_Pianissimo_FULL
CAJ1380720.1, -, PTHR13298.orig.30.pi, -,0.65,8.4,4.4,0.31,9.5,0.4,GCA_963377175.1_Pianissimo_FULL
CAJ1393893.1, -, PTHR13298.orig.30.pi, -,0.65,8.4,8.6,2.1,6.7,0.1,GCA_963377175.1_Pianissimo_FULL
CAJ1407116.1, -, PTHR13298.orig.30.pi, -,0.76,8.2,4.9,0.4,9.1,0.3,GCA_963377175.1_Pianissimo_FULL
CAJ1385268.1, -, PTHR13298.orig.30.pi, -,4.0,5.8,3.2,50.0,2.1,0.0,GCA_963377175.1_Pianissimo_FULL
CAJ1385267.1, -, PTHR13298.orig.30.pi, -,4.3,5.7,3.6,39.0,2.5,0.1,GCA_963377175.1_Pianissimo_FULL
