tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
CAE7804942.1, -, PTHR13298.orig.30.pi, -,3.5e-05,22.1,0.2,0.62,8.1,0.0,GCA_905221635.1_Pianissimo_FULL
CAE7248794.1, -, PTHR13298.orig.30.pi, -,0.00012,20.3,3.7,0.093,10.8,0.1,GCA_905221635.1_Pianissimo_FULL
CAE7657202.1, -, PTHR13298.orig.30.pi, -,0.0005,18.3,1.5,0.089,10.9,0.3,GCA_905221635.1_Pianissimo_FULL
CAE7822527.1, -, PTHR13298.orig.30.pi, -,0.0025,16.0,0.0,0.35,8.9,0.0,GCA_905221635.1_Pianissimo_FULL
CAE7255110.1, -, PTHR13298.orig.30.pi, -,0.0074,14.4,0.3,2.1,6.3,0.1,GCA_905221635.1_Pianissimo_FULL
CAE6939799.1, -, PTHR13298.orig.30.pi, -,0.012,13.8,0.1,0.016,13.3,0.1,GCA_905221635.1_Pianissimo_FULL
CAE7397645.1, -, PTHR13298.orig.30.pi, -,0.012,13.7,0.3,0.016,13.3,0.3,GCA_905221635.1_Pianissimo_FULL
CAE7784970.1, -, PTHR13298.orig.30.pi, -,0.058,11.5,0.9,2.6,6.0,0.3,GCA_905221635.1_Pianissimo_FULL
CAE7708147.1, -, PTHR13298.orig.30.pi, -,0.089,10.9,0.0,0.1,10.6,0.0,GCA_905221635.1_Pianissimo_FULL
CAE7621709.1, -, PTHR13298.orig.30.pi, -,0.19,9.8,0.4,0.26,9.3,0.4,GCA_905221635.1_Pianissimo_FULL
CAE7463331.1, -, PTHR13298.orig.30.pi, -,0.59,8.1,0.9,0.8,7.7,0.0,GCA_905221635.1_Pianissimo_FULL
CAE7538770.1, -, PTHR13298.orig.30.pi, -,0.62,8.1,5.2,3.5,5.6,0.7,GCA_905221635.1_Pianissimo_FULL
CAE7282741.1, -, PTHR13298.orig.30.pi, -,0.74,7.8,3.8,2.0,6.4,0.8,GCA_905221635.1_Pianissimo_FULL
