tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
OMJ75816.1, -, PTHR13298.orig.30.pi, -,2.1e-174,582.6,15.6,2e-174,578.0,15.6,GCA_001970955.1_Pianissimo_FULL
OMJ89367.1, -, PTHR13298.orig.30.pi, -,5.2e-174,581.3,9.9,8e-174,577.1,9.9,GCA_001970955.1_Pianissimo_FULL
OMJ95738.1, -, PTHR13298.orig.30.pi, -,9.9e-173,577.0,10.9,2e-171,572.7,10.9,GCA_001970955.1_Pianissimo_FULL
OMJ80760.1, -, PTHR13298.orig.30.pi, -,3e-165,552.3,15.3,6e-117,392.3,11.8,GCA_001970955.1_Pianissimo_FULL
OMJ82451.1, -, PTHR13298.orig.30.pi, -,5.5e-159,531.5,14.1,1e-158,525.3,14.1,GCA_001970955.1_Pianissimo_FULL
OMJ83499.1, -, PTHR13298.orig.30.pi, -,6.7e-05,21.2,6.4,0.95,7.4,0.3,GCA_001970955.1_Pianissimo_FULL
OMJ81352.1, -, PTHR13298.orig.30.pi, -,7.7e-05,21.0,0.1,7.7e-05,21.0,0.1,GCA_001970955.1_Pianissimo_FULL
OMJ81474.1, -, PTHR13298.orig.30.pi, -,0.004,15.3,1.0,0.15,10.1,0.1,GCA_001970955.1_Pianissimo_FULL
OMJ83972.1, -, PTHR13298.orig.30.pi, -,0.0079,14.3,2.3,0.074,11.1,0.9,GCA_001970955.1_Pianissimo_FULL
OMJ85395.1, -, PTHR13298.orig.30.pi, -,0.0079,14.3,2.3,0.074,11.1,0.9,GCA_001970955.1_Pianissimo_FULL
OMJ88482.1, -, PTHR13298.orig.30.pi, -,0.02,13.0,5.8,0.072,11.1,0.9,GCA_001970955.1_Pianissimo_FULL
OMJ72829.1, -, PTHR13298.orig.30.pi, -,0.27,9.3,0.5,0.41,8.6,0.5,GCA_001970955.1_Pianissimo_FULL
OMJ82495.1, -, PTHR13298.orig.30.pi, -,0.28,9.2,2.7,7.8,4.4,0.0,GCA_001970955.1_Pianissimo_FULL
OMJ70876.1, -, PTHR13298.orig.30.pi, -,0.31,9.0,2.6,1.7,6.6,0.1,GCA_001970955.1_Pianissimo_FULL
OMJ73018.1, -, PTHR13298.orig.30.pi, -,0.31,9.0,2.6,1.7,6.6,0.1,GCA_001970955.1_Pianissimo_FULL
OMJ95994.1, -, PTHR13298.orig.30.pi, -,0.31,9.0,2.6,1.7,6.6,0.1,GCA_001970955.1_Pianissimo_FULL
OMJ84856.1, -, PTHR13298.orig.30.pi, -,0.33,9.0,0.2,0.6,8.1,0.1,GCA_001970955.1_Pianissimo_FULL
OMJ90275.1, -, PTHR13298.orig.30.pi, -,1.1,7.2,7.1,0.59,8.1,0.2,GCA_001970955.1_Pianissimo_FULL
