tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
CAK9032773.1, -, PTHR13298.orig.30.pi, -,0.0013,18.1,0.0,0.04,13.2,0.0,GCA_963970005.1_Pianissimo_FULL
CAK9032743.1, -, PTHR13298.orig.30.pi, -,0.0022,17.4,0.0,0.064,12.5,0.0,GCA_963970005.1_Pianissimo_FULL
CAK9065814.1, -, PTHR13298.orig.30.pi, -,0.003,16.9,0.0,0.037,13.3,0.0,GCA_963970005.1_Pianissimo_FULL
CAK9065504.1, -, PTHR13298.orig.30.pi, -,0.003,16.9,0.0,0.037,13.3,0.0,GCA_963970005.1_Pianissimo_FULL
CAK9065812.1, -, PTHR13298.orig.30.pi, -,0.0039,16.5,0.0,0.063,12.5,0.0,GCA_963970005.1_Pianissimo_FULL
CAK9065506.1, -, PTHR13298.orig.30.pi, -,0.0039,16.5,0.0,0.063,12.5,0.0,GCA_963970005.1_Pianissimo_FULL
CAK9037136.1, -, PTHR13298.orig.30.pi, -,0.018,14.4,1.1,0.41,9.8,0.0,GCA_963970005.1_Pianissimo_FULL
CAK9042731.1, -, PTHR13298.orig.30.pi, -,0.063,12.5,1.2,3.2,6.9,0.1,GCA_963970005.1_Pianissimo_FULL
CAK9037128.1, -, PTHR13298.orig.30.pi, -,0.07,12.4,0.4,0.45,9.7,0.0,GCA_963970005.1_Pianissimo_FULL
CAK9087795.1, -, PTHR13298.orig.30.pi, -,0.13,11.5,1.3,0.15,11.3,0.2,GCA_963970005.1_Pianissimo_FULL
CAK9072635.1, -, PTHR13298.orig.30.pi, -,0.13,11.5,0.0,0.17,11.1,0.0,GCA_963970005.1_Pianissimo_FULL
CAK9072636.1, -, PTHR13298.orig.30.pi, -,0.13,11.5,0.0,0.17,11.1,0.0,GCA_963970005.1_Pianissimo_FULL
CAK9082683.1, -, PTHR13298.orig.30.pi, -,0.36,10.0,0.1,0.44,9.8,0.1,GCA_963970005.1_Pianissimo_FULL
CAK9058314.1, -, PTHR13298.orig.30.pi, -,0.37,10.0,5.8,0.5,9.5,5.8,GCA_963970005.1_Pianissimo_FULL
CAK9033740.1, -, PTHR13298.orig.30.pi, -,0.38,10.0,6.4,0.65,9.2,6.4,GCA_963970005.1_Pianissimo_FULL
CAK9099933.1, -, PTHR13298.orig.30.pi, -,0.43,9.8,0.2,0.62,9.2,0.2,GCA_963970005.1_Pianissimo_FULL
CAK9114192.1, -, PTHR13298.orig.30.pi, -,0.89,8.7,0.0,1.2,8.4,0.0,GCA_963970005.1_Pianissimo_FULL
CAK9108680.1, -, PTHR13298.orig.30.pi, -,1.0,8.5,3.4,6.6,5.8,0.1,GCA_963970005.1_Pianissimo_FULL
