tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
CAE8653571.1, -, PTHR13298.orig.30.pi, -,1.8e-38,133.1,0.0,1.1e-37,130.4,0.0,GCA_905237095.1_Pianissimo_FULL
CAE8644520.1, -, PTHR13298.orig.30.pi, -,8.2e-13,48.1,0.0,4.3e-12,45.7,0.0,GCA_905237095.1_Pianissimo_FULL
CAE8640638.1, -, PTHR13298.orig.30.pi, -,8.4e-13,48.1,0.0,4.3e-12,45.7,0.0,GCA_905237095.1_Pianissimo_FULL
CAE8736380.1, -, PTHR13298.orig.30.pi, -,0.00037,19.4,0.0,0.014,14.2,0.0,GCA_905237095.1_Pianissimo_FULL
CAE8685698.1, -, PTHR13298.orig.30.pi, -,0.00055,18.9,0.6,0.21,10.3,0.1,GCA_905237095.1_Pianissimo_FULL
CAE8716402.1, -, PTHR13298.orig.30.pi, -,0.0044,15.9,0.1,0.52,9.0,0.0,GCA_905237095.1_Pianissimo_FULL
CAE8742100.1, -, PTHR13298.orig.30.pi, -,0.045,12.5,0.2,7.8,5.1,0.0,GCA_905237095.1_Pianissimo_FULL
CAE8738880.1, -, PTHR13298.orig.30.pi, -,0.075,11.8,0.0,0.081,11.7,0.0,GCA_905237095.1_Pianissimo_FULL
CAE8714472.1, -, PTHR13298.orig.30.pi, -,0.098,11.4,3.3,1.5,7.5,0.2,GCA_905237095.1_Pianissimo_FULL
CAE8716852.1, -, PTHR13298.orig.30.pi, -,0.24,10.1,0.0,0.75,8.5,0.0,GCA_905237095.1_Pianissimo_FULL
CAE8723452.1, -, PTHR13298.orig.30.pi, -,0.36,9.5,0.2,0.51,9.0,0.2,GCA_905237095.1_Pianissimo_FULL
CAE8648799.1, -, PTHR13298.orig.30.pi, -,0.4,9.4,0.0,0.53,9.0,0.0,GCA_905237095.1_Pianissimo_FULL
CAE8653253.1, -, PTHR13298.orig.30.pi, -,0.46,9.2,1.2,2.2,6.9,0.1,GCA_905237095.1_Pianissimo_FULL
CAE8718082.1, -, PTHR13298.orig.30.pi, -,0.83,8.3,0.9,1.3,7.7,0.3,GCA_905237095.1_Pianissimo_FULL
CAE8723854.1, -, PTHR13298.orig.30.pi, -,5.3,5.7,17.1,5.9,5.5,17.1,GCA_905237095.1_Pianissimo_FULL
