tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
OLP91429.1, -, PTHR13298.orig.30.pi, -,0.00014,20.6,4.1,0.23,9.9,0.0,GCA_001939145.1_Pianissimo_FULL
OLQ04757.1, -, PTHR13298.orig.30.pi, -,0.00087,17.9,1.1,0.2,10.1,0.3,GCA_001939145.1_Pianissimo_FULL
OLP96248.1, -, PTHR13298.orig.30.pi, -,0.0034,16.0,0.0,0.53,8.7,0.0,GCA_001939145.1_Pianissimo_FULL
OLP79991.1, -, PTHR13298.orig.30.pi, -,0.0067,15.0,0.9,2.2,6.7,0.0,GCA_001939145.1_Pianissimo_FULL
OLP90089.1, -, PTHR13298.orig.30.pi, -,0.016,13.7,0.3,0.021,13.3,0.3,GCA_001939145.1_Pianissimo_FULL
OLQ14249.1, -, PTHR13298.orig.30.pi, -,0.056,12.0,0.0,0.071,11.6,0.0,GCA_001939145.1_Pianissimo_FULL
OLQ13470.1, -, PTHR13298.orig.30.pi, -,0.081,11.4,4.0,3.0,6.2,0.0,GCA_001939145.1_Pianissimo_FULL
OLQ09125.1, -, PTHR13298.orig.30.pi, -,0.18,10.3,0.1,12.0,4.2,0.1,GCA_001939145.1_Pianissimo_FULL
OLQ08785.1, -, PTHR13298.orig.30.pi, -,0.25,9.8,0.3,0.39,9.2,0.1,GCA_001939145.1_Pianissimo_FULL
OLQ13534.1, -, PTHR13298.orig.30.pi, -,1.9,6.9,4.8,3.9,5.8,0.6,GCA_001939145.1_Pianissimo_FULL
