tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
CAE7925306.1, -, PTHR13298.orig.30.pi, -,0.001,17.7,5.0,0.39,9.2,1.2,GCA_905221625.1_Pianissimo_FULL
CAE7947782.1, -, PTHR13298.orig.30.pi, -,0.0012,17.5,1.8,0.0046,15.5,0.9,GCA_905221625.1_Pianissimo_FULL
CAE7225459.1, -, PTHR13298.orig.30.pi, -,0.0059,15.2,0.9,0.0062,15.1,0.1,GCA_905221625.1_Pianissimo_FULL
CAE7679847.1, -, PTHR13298.orig.30.pi, -,0.016,13.7,0.3,0.021,13.3,0.3,GCA_905221625.1_Pianissimo_FULL
CAE7948888.1, -, PTHR13298.orig.30.pi, -,0.023,13.2,0.0,0.99,7.8,0.0,GCA_905221625.1_Pianissimo_FULL
CAE7949744.1, -, PTHR13298.orig.30.pi, -,0.028,12.9,0.1,0.1,11.1,0.1,GCA_905221625.1_Pianissimo_FULL
CAE6928646.1, -, PTHR13298.orig.30.pi, -,0.033,12.7,1.1,3.7,5.9,0.0,GCA_905221625.1_Pianissimo_FULL
CAE7257346.1, -, PTHR13298.orig.30.pi, -,0.044,12.3,0.1,5.7,5.3,0.1,GCA_905221625.1_Pianissimo_FULL
CAE7947091.1, -, PTHR13298.orig.30.pi, -,0.055,12.0,0.0,0.069,11.6,0.0,GCA_905221625.1_Pianissimo_FULL
CAE7399234.1, -, PTHR13298.orig.30.pi, -,0.13,10.8,0.2,1.6,7.1,0.0,GCA_905221625.1_Pianissimo_FULL
CAE7413871.1, -, PTHR13298.orig.30.pi, -,0.17,10.3,0.0,0.25,9.8,0.0,GCA_905221625.1_Pianissimo_FULL
CAE7762366.1, -, PTHR13298.orig.30.pi, -,1.4,7.3,4.7,3.4,6.0,0.8,GCA_905221625.1_Pianissimo_FULL
