tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
CAE7737953.1, -, PTHR13298.orig.30.pi, -,0.00021,19.1,5.7,0.0032,15.2,0.0,GCA_905231905.1_Pianissimo_FULL
CAE7259978.1, -, PTHR13298.orig.30.pi, -,0.00092,17.0,0.1,0.0036,15.0,0.0,GCA_905231905.1_Pianissimo_FULL
CAE7268083.1, -, PTHR13298.orig.30.pi, -,0.0037,15.0,1.4,0.069,10.8,0.3,GCA_905231905.1_Pianissimo_FULL
CAE7504994.1, -, PTHR13298.orig.30.pi, -,0.013,13.1,4.0,0.86,7.1,0.2,GCA_905231905.1_Pianissimo_FULL
CAE7270821.1, -, PTHR13298.orig.30.pi, -,0.028,12.1,1.5,0.068,10.8,0.2,GCA_905231905.1_Pianissimo_FULL
CAE7358247.1, -, PTHR13298.orig.30.pi, -,0.051,11.2,3.3,5.0,4.6,0.1,GCA_905231905.1_Pianissimo_FULL
CAE7168911.1, -, PTHR13298.orig.30.pi, -,0.058,11.0,0.4,0.28,8.7,0.3,GCA_905231905.1_Pianissimo_FULL
CAE7761643.1, -, PTHR13298.orig.30.pi, -,0.24,9.0,0.0,0.24,9.0,0.0,GCA_905231905.1_Pianissimo_FULL
CAE7219615.1, -, PTHR13298.orig.30.pi, -,0.4,8.3,4.5,11.0,3.5,0.0,GCA_905231905.1_Pianissimo_FULL
CAE7718291.1, -, PTHR13298.orig.30.pi, -,0.48,8.0,3.3,0.38,8.3,1.2,GCA_905231905.1_Pianissimo_FULL
CAE7229408.1, -, PTHR13298.orig.30.pi, -,1.2,6.7,3.6,11.0,3.5,0.1,GCA_905231905.1_Pianissimo_FULL
