tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
CAE7244331.1, -, PTHR13298.orig.30.pi, -,0.0032,16.2,1.1,0.56,8.7,0.3,GCA_905221615.1_Pianissimo_FULL
CAE7556124.1, -, PTHR13298.orig.30.pi, -,0.022,13.3,0.4,0.12,11.0,0.0,GCA_905221615.1_Pianissimo_FULL
CAE7829996.1, -, PTHR13298.orig.30.pi, -,0.027,13.1,0.5,4.8,5.6,0.0,GCA_905221615.1_Pianissimo_FULL
CAE7246864.1, -, PTHR13298.orig.30.pi, -,0.057,12.0,0.2,0.49,8.9,0.0,GCA_905221615.1_Pianissimo_FULL
CAE7193096.1, -, PTHR13298.orig.30.pi, -,0.059,11.9,0.3,0.11,11.0,0.3,GCA_905221615.1_Pianissimo_FULL
CAE7707562.1, -, PTHR13298.orig.30.pi, -,0.06,11.9,0.0,0.14,10.7,0.0,GCA_905221615.1_Pianissimo_FULL
CAE7473611.1, -, PTHR13298.orig.30.pi, -,0.063,11.9,0.0,0.2,10.2,0.0,GCA_905221615.1_Pianissimo_FULL
CAE7236900.1, -, PTHR13298.orig.30.pi, -,0.073,11.6,0.0,0.87,8.1,0.0,GCA_905221615.1_Pianissimo_FULL
CAE7262749.1, -, PTHR13298.orig.30.pi, -,0.25,9.9,2.4,7.9,4.9,0.0,GCA_905221615.1_Pianissimo_FULL
CAE7603195.1, -, PTHR13298.orig.30.pi, -,0.59,8.6,0.5,1.6,7.2,0.2,GCA_905221615.1_Pianissimo_FULL
CAE7336293.1, -, PTHR13298.orig.30.pi, -,0.59,8.6,3.3,0.77,8.3,3.3,GCA_905221615.1_Pianissimo_FULL
