tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
GLD95088.1, -, PTHR13298.orig.30.pi, -,5.4e-119,398.4,0.0,8e-120,398.1,0.0,GCA_001029375.2_Pianissimo_FULL
GLD95090.1, -, PTHR13298.orig.30.pi, -,4.9e-52,176.7,3.5,5.7e-52,176.4,3.5,GCA_001029375.2_Pianissimo_FULL
GLD95089.1, -, PTHR13298.orig.30.pi, -,2.3e-21,75.1,0.1,2.6e-21,74.9,0.1,GCA_001029375.2_Pianissimo_FULL
GLD92885.1, -, PTHR13298.orig.30.pi, -,1.3e-06,26.2,3.9,2.2e-05,22.2,0.2,GCA_001029375.2_Pianissimo_FULL
GLD97591.1, -, PTHR13298.orig.30.pi, -,0.00073,17.1,1.1,0.00094,16.8,0.3,GCA_001029375.2_Pianissimo_FULL
GLD91488.1, -, PTHR13298.orig.30.pi, -,0.0054,14.2,1.4,0.0059,14.1,1.4,GCA_001029375.2_Pianissimo_FULL
GLE02076.1, -, PTHR13298.orig.30.pi, -,0.012,13.1,0.8,0.82,7.0,0.1,GCA_001029375.2_Pianissimo_FULL
GLD98856.1, -, PTHR13298.orig.30.pi, -,0.05,11.0,0.0,0.091,10.2,0.0,GCA_001029375.2_Pianissimo_FULL
GLD95004.1, -, PTHR13298.orig.30.pi, -,0.11,9.9,0.0,0.12,9.8,0.0,GCA_001029375.2_Pianissimo_FULL
GLE04237.1, -, PTHR13298.orig.30.pi, -,0.25,8.7,0.5,0.85,7.0,0.1,GCA_001029375.2_Pianissimo_FULL
GLD99883.1, -, PTHR13298.orig.30.pi, -,0.36,8.2,11.9,0.011,13.3,3.4,GCA_001029375.2_Pianissimo_FULL
GLD92319.1, -, PTHR13298.orig.30.pi, -,8.5,3.6,14.8,1.9,5.8,0.0,GCA_001029375.2_Pianissimo_FULL
