tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
KDO20660.1, -, PTHR13298.orig.30.pi, -,2.1e-265,883.3,0.0,4e-266,882.3,0.0,GCA_000151545.2_Pianissimo_FULL
KDO29672.1, -, PTHR13298.orig.30.pi, -,0.025,12.0,0.1,0.039,11.4,0.1,GCA_000151545.2_Pianissimo_FULL
KDO32727.1, -, PTHR13298.orig.30.pi, -,0.038,11.4,1.0,0.047,11.1,1.0,GCA_000151545.2_Pianissimo_FULL
KDO22841.1, -, PTHR13298.orig.30.pi, -,0.084,10.3,4.8,8.7,3.6,0.0,GCA_000151545.2_Pianissimo_FULL
KDO20756.1, -, PTHR13298.orig.30.pi, -,0.18,9.2,0.2,0.27,8.6,0.2,GCA_000151545.2_Pianissimo_FULL
KDO31191.1, -, PTHR13298.orig.30.pi, -,0.21,8.9,10.8,0.005,14.3,3.1,GCA_000151545.2_Pianissimo_FULL
KDO32303.1, -, PTHR13298.orig.30.pi, -,0.33,8.3,0.5,0.48,7.8,0.5,GCA_000151545.2_Pianissimo_FULL
KDO29401.1, -, PTHR13298.orig.30.pi, -,0.45,7.9,10.1,1.3,6.4,0.4,GCA_000151545.2_Pianissimo_FULL
KDO29844.1, -, PTHR13298.orig.30.pi, -,0.59,7.5,2.0,13.0,3.0,0.2,GCA_000151545.2_Pianissimo_FULL
KDO29389.1, -, PTHR13298.orig.30.pi, -,0.79,7.0,10.6,0.5,7.7,1.6,GCA_000151545.2_Pianissimo_FULL
KDO23550.1, -, PTHR13298.orig.30.pi, -,2.2,5.6,6.0,0.35,8.2,2.4,GCA_000151545.2_Pianissimo_FULL
