tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
KAJ0401517.1, -, PTHR13298.orig.30.pi, -,4.8e-300,997.3,0.0,4e-301,996.9,0.0,GCA_026401395.1_Pianissimo_FULL
KAJ0404608.1, -, PTHR13298.orig.30.pi, -,0.00047,17.0,0.4,0.00047,17.0,0.4,GCA_026401395.1_Pianissimo_FULL
KAJ0406364.1, -, PTHR13298.orig.30.pi, -,0.0023,14.7,5.0,0.035,10.8,0.2,GCA_026401395.1_Pianissimo_FULL
KAJ0404842.1, -, PTHR13298.orig.30.pi, -,0.0025,14.6,0.7,0.013,12.2,0.1,GCA_026401395.1_Pianissimo_FULL
KAJ0404770.1, -, PTHR13298.orig.30.pi, -,0.0025,14.6,2.2,0.005,13.6,2.2,GCA_026401395.1_Pianissimo_FULL
KAJ0400427.1, -, PTHR13298.orig.30.pi, -,0.02,11.6,0.5,0.067,9.9,0.0,GCA_026401395.1_Pianissimo_FULL
KAJ0403256.1, -, PTHR13298.orig.30.pi, -,0.045,10.5,13.6,0.0035,14.1,4.1,GCA_026401395.1_Pianissimo_FULL
KAJ0403310.1, -, PTHR13298.orig.30.pi, -,0.046,10.4,0.0,0.08,9.6,0.0,GCA_026401395.1_Pianissimo_FULL
KAJ0393408.1, -, PTHR13298.orig.30.pi, -,0.058,10.1,1.7,1.6,5.3,0.2,GCA_026401395.1_Pianissimo_FULL
KAJ0401249.1, -, PTHR13298.orig.30.pi, -,0.085,9.5,0.1,0.08,9.6,0.1,GCA_026401395.1_Pianissimo_FULL
KAJ0408490.1, -, PTHR13298.orig.30.pi, -,0.13,8.9,1.3,0.5,7.0,0.0,GCA_026401395.1_Pianissimo_FULL
KAJ0402524.1, -, PTHR13298.orig.30.pi, -,0.14,8.9,4.4,0.17,8.6,4.4,GCA_026401395.1_Pianissimo_FULL
KAJ0402526.1, -, PTHR13298.orig.30.pi, -,0.31,7.7,1.8,0.95,6.1,0.0,GCA_026401395.1_Pianissimo_FULL
KAJ0393879.1, -, PTHR13298.orig.30.pi, -,1.3,5.6,8.0,15.0,2.0,0.1,GCA_026401395.1_Pianissimo_FULL
