tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
KAJ0409015.1, -, PTHR13298.orig.30.pi, -,5.8e-300,997.1,0.0,9e-301,996.6,0.0,GCA_026401375.1_Pianissimo_FULL
KAJ0407978.1, -, PTHR13298.orig.30.pi, -,0.00038,17.3,1.0,0.00061,16.6,0.3,GCA_026401375.1_Pianissimo_FULL
KAJ0409299.1, -, PTHR13298.orig.30.pi, -,0.001,15.9,0.6,0.013,12.2,0.0,GCA_026401375.1_Pianissimo_FULL
KAJ0407586.1, -, PTHR13298.orig.30.pi, -,0.0023,14.7,5.0,0.035,10.8,0.2,GCA_026401375.1_Pianissimo_FULL
KAJ0407950.1, -, PTHR13298.orig.30.pi, -,0.0025,14.6,2.2,0.0051,13.6,2.2,GCA_026401375.1_Pianissimo_FULL
KAJ0406639.1, -, PTHR13298.orig.30.pi, -,0.02,11.6,0.5,0.067,9.9,0.0,GCA_026401375.1_Pianissimo_FULL
KAJ0398698.1, -, PTHR13298.orig.30.pi, -,0.046,10.4,0.0,0.081,9.6,0.0,GCA_026401375.1_Pianissimo_FULL
KAJ0407666.1, -, PTHR13298.orig.30.pi, -,0.047,10.4,13.8,0.0035,14.1,4.1,GCA_026401375.1_Pianissimo_FULL
KAJ0403052.1, -, PTHR13298.orig.30.pi, -,0.13,8.9,0.1,0.13,8.9,0.1,GCA_026401375.1_Pianissimo_FULL
KAJ0411521.1, -, PTHR13298.orig.30.pi, -,0.13,8.9,1.3,0.5,7.0,0.0,GCA_026401375.1_Pianissimo_FULL
KAJ0409315.1, -, PTHR13298.orig.30.pi, -,0.27,7.9,4.0,0.41,7.3,4.0,GCA_026401375.1_Pianissimo_FULL
KAJ0409318.1, -, PTHR13298.orig.30.pi, -,0.29,7.8,1.7,0.95,6.1,0.0,GCA_026401375.1_Pianissimo_FULL
KAJ0398639.1, -, PTHR13298.orig.30.pi, -,0.37,7.4,8.9,14.0,2.2,0.1,GCA_026401375.1_Pianissimo_FULL
