tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
CAD8108929.1, -, PTHR11139.orig.30.pi, -,0.0,1187.2,56.1,0.0,1187.0,56.1,GCA_905182985.1
CAD8101697.1, -, PTHR11139.orig.30.pi, -,0.0,1179.5,56.2,0.0,1179.3,56.2,GCA_905182985.1
CAD8129655.1, -, PTHR11139.orig.30.pi, -,3.3e-144,484.2,20.1,5.6e-72,244.6,6.1,GCA_905182985.1
CAD8069351.1, -, PTHR11139.orig.30.pi, -,3e-102,345.0,56.0,3e-102,345.0,56.0,GCA_905182985.1
CAD8084619.1, -, PTHR11139.orig.30.pi, -,1.1e-59,203.9,7.1,1.8e-59,203.1,7.1,GCA_905182985.1
CAD8130882.1, -, PTHR11139.orig.30.pi, -,1.4e-44,153.7,2.7,7e-39,134.8,0.8,GCA_905182985.1
CAD8124664.1, -, PTHR11139.orig.30.pi, -,1.3e-39,137.3,21.3,2.7e-05,23.4,2.0,GCA_905182985.1
CAD8130365.1, -, PTHR11139.orig.30.pi, -,2.4e-27,96.6,20.2,0.0041,16.2,0.4,GCA_905182985.1
CAD8119135.1, -, PTHR11139.orig.30.pi, -,7.3e-27,95.0,15.0,3.9e-05,22.9,0.1,GCA_905182985.1
CAD8129654.1, -, PTHR11139.orig.30.pi, -,9e-27,94.6,1.7,1.2e-26,94.3,1.7,GCA_905182985.1
CAD8107396.1, -, PTHR11139.orig.30.pi, -,2.9e-25,89.7,23.9,0.002,17.2,0.3,GCA_905182985.1
CAD8082213.1, -, PTHR11139.orig.30.pi, -,5.1e-25,88.8,0.2,7.4e-25,88.3,0.2,GCA_905182985.1
CAD8128857.1, -, PTHR11139.orig.30.pi, -,4.3e-24,85.8,22.4,0.036,13.0,0.5,GCA_905182985.1
CAD8075160.1, -, PTHR11139.orig.30.pi, -,1.1e-21,77.8,1.8,1.9e-21,77.0,1.8,GCA_905182985.1
CAD8107889.1, -, PTHR11139.orig.30.pi, -,7.3e-21,75.0,11.2,0.00031,19.9,0.0,GCA_905182985.1
CAD8131336.1, -, PTHR11139.orig.30.pi, -,2.4e-20,73.3,24.8,0.009,15.0,0.1,GCA_905182985.1
CAD8061882.1, -, PTHR11139.orig.30.pi, -,6.9e-20,71.8,2.6,0.00048,19.3,0.0,GCA_905182985.1
CAD8075693.1, -, PTHR11139.orig.30.pi, -,4.5e-17,62.5,9.4,0.0043,16.1,0.2,GCA_905182985.1
CAD8089319.1, -, PTHR11139.orig.30.pi, -,1.7e-15,57.2,0.3,1.3e-14,54.4,0.0,GCA_905182985.1
CAD8130953.1, -, PTHR11139.orig.30.pi, -,1.8e-15,57.2,31.6,0.011,14.8,0.2,GCA_905182985.1
CAD8130878.1, -, PTHR11139.orig.30.pi, -,3.1e-15,56.4,0.7,3.4e-15,56.2,0.7,GCA_905182985.1
CAD8124203.1, -, PTHR11139.orig.30.pi, -,3.3e-15,56.3,0.6,1.9e-14,53.8,0.6,GCA_905182985.1
CAD8106493.1, -, PTHR11139.orig.30.pi, -,4.9e-15,55.7,10.1,0.00035,19.7,0.0,GCA_905182985.1
CAD8119918.1, -, PTHR11139.orig.30.pi, -,7.5e-15,55.1,1.8,1.1e-14,54.5,0.3,GCA_905182985.1
CAD8071395.1, -, PTHR11139.orig.30.pi, -,7.5e-15,55.1,0.8,9.4e-15,54.8,0.1,GCA_905182985.1
CAD8088308.1, -, PTHR11139.orig.30.pi, -,2.4e-14,53.4,8.4,5e-14,52.4,8.4,GCA_905182985.1
