tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
CAE7450439.1, -, PTHR11139.orig.30.pi, -,1.2e-109,369.0,0.4,3e-110,368.8,0.4,GCA_905221635.1
CAE7552279.1, -, PTHR11139.orig.30.pi, -,8.5e-87,293.2,1.2,1e-86,292.9,1.2,GCA_905221635.1
CAE7239308.1, -, PTHR11139.orig.30.pi, -,9.2e-53,180.2,0.0,1.1e-52,180.0,0.0,GCA_905221635.1
CAE7414875.1, -, PTHR11139.orig.30.pi, -,2.9e-35,122.2,34.0,2.9e-35,122.2,34.0,GCA_905221635.1
CAE7645302.1, -, PTHR11139.orig.30.pi, -,1.2e-14,53.7,1.8,7.9e-14,51.1,1.8,GCA_905221635.1
CAE7741087.1, -, PTHR11139.orig.30.pi, -,2.6e-10,39.4,0.3,2.6e-10,39.4,0.3,GCA_905221635.1
CAE7804942.1, -, PTHR11139.orig.30.pi, -,1.5e-09,36.9,7.1,6e-06,24.9,0.2,GCA_905221635.1
CAE7255110.1, -, PTHR11139.orig.30.pi, -,3.9e-08,32.2,6.1,0.00053,18.5,0.7,GCA_905221635.1
CAE7668105.1, -, PTHR11139.orig.30.pi, -,1.4e-07,30.4,0.3,1.7e-07,30.1,0.3,GCA_905221635.1
CAE7815501.1, -, PTHR11139.orig.30.pi, -,2.1e-07,29.7,0.3,2.1e-07,29.7,0.3,GCA_905221635.1
CAE7235229.1, -, PTHR11139.orig.30.pi, -,3.5e-07,29.0,0.2,3.5e-07,29.0,0.2,GCA_905221635.1
CAE7248794.1, -, PTHR11139.orig.30.pi, -,4.1e-07,28.8,5.7,0.0014,17.1,0.2,GCA_905221635.1
CAE7501424.1, -, PTHR11139.orig.30.pi, -,1.2e-06,27.2,2.9,0.0016,16.8,0.0,GCA_905221635.1
CAE7265061.1, -, PTHR11139.orig.30.pi, -,2e-06,26.5,1.9,5.5e-05,21.7,1.9,GCA_905221635.1
CAE7490682.1, -, PTHR11139.orig.30.pi, -,1.7e-05,23.4,0.1,2.1e-05,23.1,0.1,GCA_905221635.1
CAE7538770.1, -, PTHR11139.orig.30.pi, -,4.1e-05,22.2,5.5,4.5e-05,22.0,5.5,GCA_905221635.1
CAE7657202.1, -, PTHR11139.orig.30.pi, -,0.0001,20.8,0.0,0.0049,15.3,0.0,GCA_905221635.1
CAE7237056.1, -, PTHR11139.orig.30.pi, -,0.00015,20.3,15.1,0.0045,15.4,2.7,GCA_905221635.1
CAE7683979.1, -, PTHR11139.orig.30.pi, -,0.00026,19.5,2.1,0.003,16.0,2.1,GCA_905221635.1
CAE7582956.1, -, PTHR11139.orig.30.pi, -,0.00028,19.4,10.6,0.0099,14.2,10.6,GCA_905221635.1
CAE7300666.1, -, PTHR11139.orig.30.pi, -,0.0011,17.4,11.3,0.023,13.0,3.2,GCA_905221635.1
CAE6967424.1, -, PTHR11139.orig.30.pi, -,0.0017,16.8,10.0,0.0034,15.8,9.6,GCA_905221635.1
CAE7784970.1, -, PTHR11139.orig.30.pi, -,0.002,16.5,0.3,0.0021,16.5,0.3,GCA_905221635.1
CAE7814007.1, -, PTHR11139.orig.30.pi, -,0.012,14.0,2.2,0.017,13.5,1.6,GCA_905221635.1
CAE7576480.1, -, PTHR11139.orig.30.pi, -,0.014,13.7,2.6,0.017,13.5,2.6,GCA_905221635.1
CAE7034386.1, -, PTHR11139.orig.30.pi, -,0.024,13.0,9.0,0.081,11.2,9.0,GCA_905221635.1
CAE7418992.1, -, PTHR11139.orig.30.pi, -,0.054,11.8,2.0,0.13,10.6,2.1,GCA_905221635.1
CAE6926379.1, -, PTHR11139.orig.30.pi, -,0.071,11.4,0.0,0.11,10.8,0.0,GCA_905221635.1
CAE7042001.1, -, PTHR11139.orig.30.pi, -,0.24,9.7,2.0,0.37,9.0,2.1,GCA_905221635.1
CAE7781331.1, -, PTHR11139.orig.30.pi, -,0.28,9.4,0.7,0.28,9.5,0.7,GCA_905221635.1
CAE7407254.1, -, PTHR11139.orig.30.pi, -,0.28,9.4,0.7,0.29,9.4,0.7,GCA_905221635.1
CAE7230544.1, -, PTHR11139.orig.30.pi, -,0.68,8.2,3.5,0.65,8.2,1.1,GCA_905221635.1
CAE7477266.1, -, PTHR11139.orig.30.pi, -,0.71,8.1,14.3,0.88,7.8,14.3,GCA_905221635.1
CAE7782537.1, -, PTHR11139.orig.30.pi, -,1.4,7.1,3.2,1.4,7.1,3.2,GCA_905221635.1
