tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
EGR30890.1, -, PTHR11139.orig.30.pi, -,0.0,1094.2,29.7,0.0,1093.7,29.7,GCA_000220395.1
EGR31180.1, -, PTHR11139.orig.30.pi, -,7.2e-111,371.0,54.8,2e-112,371.0,54.8,GCA_000220395.1
EGR27588.1, -, PTHR11139.orig.30.pi, -,1.2e-28,98.2,0.6,1.6e-28,97.8,0.6,GCA_000220395.1
EGR27309.1, -, PTHR11139.orig.30.pi, -,2.5e-20,70.6,2.4,3.2e-18,63.7,2.3,GCA_000220395.1
EGR27387.1, -, PTHR11139.orig.30.pi, -,4.8e-17,59.7,0.3,2.1e-16,57.6,0.3,GCA_000220395.1
EGR28337.1, -, PTHR11139.orig.30.pi, -,1.6e-15,54.7,10.1,1.4e-14,51.5,10.1,GCA_000220395.1
EGR27401.1, -, PTHR11139.orig.30.pi, -,3.1e-15,53.8,0.7,1.4e-14,51.5,0.7,GCA_000220395.1
EGR34216.1, -, PTHR11139.orig.30.pi, -,2.1e-14,51.0,0.0,4.9e-14,49.8,0.0,GCA_000220395.1
EGR27704.1, -, PTHR11139.orig.30.pi, -,1.4e-11,41.6,1.0,3.6e-11,40.3,1.0,GCA_000220395.1
EGR34193.1, -, PTHR11139.orig.30.pi, -,2.2e-10,37.7,0.0,1e-09,35.5,0.0,GCA_000220395.1
EGR34783.1, -, PTHR11139.orig.30.pi, -,1.5e-08,31.6,2.8,7.4e-08,29.3,2.8,GCA_000220395.1
EGR32366.1, -, PTHR11139.orig.30.pi, -,1.7e-08,31.4,0.3,1.7e-08,31.4,0.3,GCA_000220395.1
EGR27987.1, -, PTHR11139.orig.30.pi, -,4.5e-08,30.0,0.4,1.3e-07,28.5,0.4,GCA_000220395.1
EGR27463.1, -, PTHR11139.orig.30.pi, -,8.6e-06,22.4,0.4,1.9e-05,21.3,0.4,GCA_000220395.1
EGR28461.1, -, PTHR11139.orig.30.pi, -,1.2e-05,22.0,3.6,1.6e-05,21.6,3.6,GCA_000220395.1
EGR30990.1, -, PTHR11139.orig.30.pi, -,1.5e-05,21.7,4.1,2e-05,21.2,4.1,GCA_000220395.1
EGR29036.1, -, PTHR11139.orig.30.pi, -,0.00021,17.8,2.9,0.0016,14.9,2.9,GCA_000220395.1
EGR34557.1, -, PTHR11139.orig.30.pi, -,0.00026,17.5,1.5,0.00033,17.2,1.5,GCA_000220395.1
EGR34180.1, -, PTHR11139.orig.30.pi, -,0.00054,16.4,0.0,0.008,12.6,0.0,GCA_000220395.1
EGR34185.1, -, PTHR11139.orig.30.pi, -,0.029,10.7,0.3,0.032,10.6,0.3,GCA_000220395.1
EGR33040.1, -, PTHR11139.orig.30.pi, -,0.036,10.4,0.0,0.04,10.2,0.0,GCA_000220395.1
EGR32790.1, -, PTHR11139.orig.30.pi, -,0.042,10.2,0.0,0.68,6.2,0.0,GCA_000220395.1
EGR34072.1, -, PTHR11139.orig.30.pi, -,0.048,10.0,1.0,0.3,7.3,0.0,GCA_000220395.1
EGR32964.1, -, PTHR11139.orig.30.pi, -,0.099,8.9,0.0,1.8,4.8,0.0,GCA_000220395.1
EGR34114.1, -, PTHR11139.orig.30.pi, -,0.31,7.3,19.3,0.17,8.1,15.8,GCA_000220395.1
EGR34050.1, -, PTHR11139.orig.30.pi, -,0.34,7.2,3.9,0.42,6.9,3.9,GCA_000220395.1
