tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
KAF4756519.1, -, PTHR11139.orig.30.pi, -,9.5e-88,296.3,0.0,9.5e-88,296.3,0.0,GCA_013115895.1
KAF4755245.1, -, PTHR11139.orig.30.pi, -,1.1e-68,233.1,4.0,1.3e-68,232.8,4.0,GCA_013115895.1
KAF4700300.1, -, PTHR11139.orig.30.pi, -,2.5e-56,192.1,9.1,3.6e-56,191.5,9.1,GCA_013115895.1
KAF4714908.1, -, PTHR11139.orig.30.pi, -,2e-44,152.6,0.4,2.5e-44,152.3,0.4,GCA_013115895.1
KAF4722284.1, -, PTHR11139.orig.30.pi, -,4.3e-42,144.8,2.6,5.9e-42,144.4,0.2,GCA_013115895.1
KAF4721217.1, -, PTHR11139.orig.30.pi, -,5e-39,134.7,0.0,5.7e-39,134.5,0.0,GCA_013115895.1
KAF4701419.1, -, PTHR11139.orig.30.pi, -,1.4e-34,119.9,1.1,1.5e-34,119.8,1.1,GCA_013115895.1
KAF4717530.1, -, PTHR11139.orig.30.pi, -,4.4e-29,101.7,0.4,4.8e-29,101.6,0.4,GCA_013115895.1
KAF4728270.1, -, PTHR11139.orig.30.pi, -,2.9e-26,92.4,3.8,3.4e-26,92.1,3.8,GCA_013115895.1
KAF4755417.1, -, PTHR11139.orig.30.pi, -,6.6e-23,81.2,0.4,6.6e-23,81.2,0.4,GCA_013115895.1
KAF4716859.1, -, PTHR11139.orig.30.pi, -,2.7e-22,79.1,0.2,3.2e-22,78.9,0.2,GCA_013115895.1
KAF4750032.1, -, PTHR11139.orig.30.pi, -,2.5e-18,66.0,0.4,1.1e-17,63.9,0.1,GCA_013115895.1
KAF4720758.1, -, PTHR11139.orig.30.pi, -,3.8e-13,48.8,0.0,4.3e-13,48.6,0.0,GCA_013115895.1
KAF4747625.1, -, PTHR11139.orig.30.pi, -,8.3e-13,47.7,0.1,1.4e-12,46.9,0.0,GCA_013115895.1
KAF4701912.1, -, PTHR11139.orig.30.pi, -,9.8e-08,30.9,0.1,1.6e-07,30.2,0.1,GCA_013115895.1
KAF4737829.1, -, PTHR11139.orig.30.pi, -,1.6e-06,26.8,1.3,7.8e-06,24.6,1.3,GCA_013115895.1
KAF4711736.1, -, PTHR11139.orig.30.pi, -,1.8e-06,26.7,3.1,3e-05,22.6,2.7,GCA_013115895.1
KAF4754502.1, -, PTHR11139.orig.30.pi, -,1.1e-05,24.1,1.5,0.00014,20.4,1.3,GCA_013115895.1
KAF4733436.1, -, PTHR11139.orig.30.pi, -,5.2e-05,21.8,0.1,7.8e-05,21.2,0.1,GCA_013115895.1
KAF4738758.1, -, PTHR11139.orig.30.pi, -,8.6e-05,21.1,0.2,8.6e-05,21.1,0.2,GCA_013115895.1
KAF4721080.1, -, PTHR11139.orig.30.pi, -,9.7e-05,20.9,0.2,9.7e-05,20.9,0.2,GCA_013115895.1
KAF4748734.1, -, PTHR11139.orig.30.pi, -,0.0018,16.8,0.1,0.0028,16.1,0.1,GCA_013115895.1
KAF4725452.1, -, PTHR11139.orig.30.pi, -,0.0028,16.1,0.3,0.0028,16.1,0.3,GCA_013115895.1
KAF4744435.1, -, PTHR11139.orig.30.pi, -,0.0039,15.6,0.0,0.0071,14.7,0.0,GCA_013115895.1
KAF4729004.1, -, PTHR11139.orig.30.pi, -,0.089,11.1,0.0,0.13,10.6,0.0,GCA_013115895.1
