tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
CAD8184910.1, -, PTHR11139.orig.30.pi, -,0.0,1183.9,53.4,0.0,1183.6,53.4,GCA_905182995.1
CAD8164684.1, -, PTHR11139.orig.30.pi, -,0.0,1173.1,55.4,0.0,1172.8,55.4,GCA_905182995.1
CAD8146939.1, -, PTHR11139.orig.30.pi, -,1.2e-112,379.3,33.4,2e-113,379.3,33.4,GCA_905182995.1
CAD8180239.1, -, PTHR11139.orig.30.pi, -,2.7e-59,202.3,5.7,2.7e-59,202.3,5.7,GCA_905182995.1
CAD8195725.1, -, PTHR11139.orig.30.pi, -,1.3e-32,113.8,16.7,5.8,5.5,14.5,GCA_905182995.1
CAD8214669.1, -, PTHR11139.orig.30.pi, -,1.1e-28,100.7,3.6,0.0068,15.2,0.0,GCA_905182995.1
CAD8163011.1, -, PTHR11139.orig.30.pi, -,5.6e-24,85.2,0.2,8.2e-24,84.6,0.2,GCA_905182995.1
CAD8209104.1, -, PTHR11139.orig.30.pi, -,1.4e-18,67.3,2.9,2.5e-18,66.4,1.1,GCA_905182995.1
CAD8208950.1, -, PTHR11139.orig.30.pi, -,2e-17,63.4,1.9,7.4e-17,61.5,1.9,GCA_905182995.1
CAD8160035.1, -, PTHR11139.orig.30.pi, -,2.6e-17,63.0,0.0,4.4e-17,62.3,0.0,GCA_905182995.1
CAD8182711.1, -, PTHR11139.orig.30.pi, -,1.2e-16,60.8,0.2,3.1e-16,59.5,0.2,GCA_905182995.1
CAD8205941.1, -, PTHR11139.orig.30.pi, -,1.7e-15,57.0,2.0,1.8e-15,56.9,0.0,GCA_905182995.1
CAD8150610.1, -, PTHR11139.orig.30.pi, -,3.9e-15,55.8,13.3,0.0036,16.1,0.2,GCA_905182995.1
CAD8214307.1, -, PTHR11139.orig.30.pi, -,1.5e-14,53.9,2.7,0.0024,16.7,0.0,GCA_905182995.1
CAD8161225.1, -, PTHR11139.orig.30.pi, -,2.1e-14,53.4,1.3,4.6e-14,52.3,1.3,GCA_905182995.1
CAD8214363.1, -, PTHR11139.orig.30.pi, -,3.7e-14,52.6,0.9,0.0021,16.9,0.0,GCA_905182995.1
CAD8148734.1, -, PTHR11139.orig.30.pi, -,5.1e-14,52.1,1.7,6.2e-14,51.8,0.1,GCA_905182995.1
CAD8147841.1, -, PTHR11139.orig.30.pi, -,5.6e-14,52.0,0.0,1.1e-13,51.0,0.0,GCA_905182995.1
CAD8153192.1, -, PTHR11139.orig.30.pi, -,1.5e-12,47.3,0.4,2.2e-12,46.7,0.4,GCA_905182995.1
CAD8150865.1, -, PTHR11139.orig.30.pi, -,2.2e-12,46.7,0.5,7.4e-12,44.9,0.5,GCA_905182995.1
CAD8213905.1, -, PTHR11139.orig.30.pi, -,3.6e-12,46.0,6.2,0.24,10.1,0.0,GCA_905182995.1
CAD8151892.1, -, PTHR11139.orig.30.pi, -,3.7e-12,45.9,0.0,0.2,10.3,0.0,GCA_905182995.1
CAD8145798.1, -, PTHR11139.orig.30.pi, -,4e-12,45.8,1.0,8.8e-11,41.4,0.7,GCA_905182995.1
CAD8192270.1, -, PTHR11139.orig.30.pi, -,5e-12,45.5,1.2,9.6e-05,21.3,0.6,GCA_905182995.1
CAD8141406.1, -, PTHR11139.orig.30.pi, -,6.1e-12,45.2,0.0,9.1e-12,44.6,0.0,GCA_905182995.1
CAD8133672.1, -, PTHR11139.orig.30.pi, -,1.2e-11,44.2,0.4,0.031,13.0,1.1,GCA_905182995.1
CAD8190432.1, -, PTHR11139.orig.30.pi, -,1.2e-11,44.2,0.3,2.6e-11,43.1,0.3,GCA_905182995.1
CAD8169336.1, -, PTHR11139.orig.30.pi, -,2.6e-11,43.1,0.3,4.6e-11,42.3,0.0,GCA_905182995.1
CAD8183433.1, -, PTHR11139.orig.30.pi, -,4.3e-11,42.4,0.2,7.1e-11,41.7,0.2,GCA_905182995.1
CAD8184810.1, -, PTHR11139.orig.30.pi, -,5.2e-11,42.1,0.4,5.2e-11,42.1,0.4,GCA_905182995.1
CAD8143373.1, -, PTHR11139.orig.30.pi, -,6.3e-11,41.9,0.0,9.4e-11,41.3,0.0,GCA_905182995.1
CAD8164766.1, -, PTHR11139.orig.30.pi, -,7.2e-11,41.7,0.4,7.2e-11,41.7,0.4,GCA_905182995.1
CAD8204166.1, -, PTHR11139.orig.30.pi, -,1e-10,41.1,8.5,0.00025,20.0,0.6,GCA_905182995.1
CAD8215364.1, -, PTHR11139.orig.30.pi, -,1.3e-10,40.8,0.7,1.1,7.9,0.0,GCA_905182995.1
CAD8133838.1, -, PTHR11139.orig.30.pi, -,1.7e-10,40.4,0.5,4.3e-10,39.1,0.5,GCA_905182995.1
CAD8214185.1, -, PTHR11139.orig.30.pi, -,3.8e-10,39.3,0.5,0.011,14.5,0.4,GCA_905182995.1
CAD8201446.1, -, PTHR11139.orig.30.pi, -,4.3e-10,39.1,0.1,6.6e-10,38.5,0.1,GCA_905182995.1
CAD8153803.1, -, PTHR11139.orig.30.pi, -,5.6e-10,38.7,0.6,1.3e-09,37.4,0.6,GCA_905182995.1
CAD8177192.1, -, PTHR11139.orig.30.pi, -,2.1e-09,36.8,3.7,4.5e-09,35.7,3.7,GCA_905182995.1
CAD8146568.1, -, PTHR11139.orig.30.pi, -,4.9e-09,35.6,9.1,0.0068,15.2,0.3,GCA_905182995.1
CAD8207949.1, -, PTHR11139.orig.30.pi, -,5.2e-09,35.5,0.0,0.014,14.1,0.0,GCA_905182995.1
