tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
CAJ1431878.1, -, PTHR11139.orig.30.pi, -,5.8e-133,447.0,0.3,7e-134,446.8,0.3,GCA_963377275.1
CAJ1443501.1, -, PTHR11139.orig.30.pi, -,2.9e-86,292.0,0.0,2.9e-86,292.0,0.0,GCA_963377275.1
CAJ1461275.1, -, PTHR11139.orig.30.pi, -,1.7e-51,176.7,5.4,2.8e-51,176.0,5.4,GCA_963377275.1
CAJ1459722.1, -, PTHR11139.orig.30.pi, -,1.4e-21,77.4,0.7,6.7e-21,75.2,0.0,GCA_963377275.1
CAJ1459723.1, -, PTHR11139.orig.30.pi, -,1.5e-21,77.4,0.8,6.7e-21,75.2,0.0,GCA_963377275.1
CAJ1459721.1, -, PTHR11139.orig.30.pi, -,3.3e-21,76.2,0.2,6.4e-21,75.3,0.0,GCA_963377275.1
CAJ1453424.1, -, PTHR11139.orig.30.pi, -,6.1e-16,58.7,20.1,7.8e-16,58.4,20.1,GCA_963377275.1
CAJ1418796.1, -, PTHR11139.orig.30.pi, -,4.5e-13,49.2,0.1,4.5e-13,49.2,0.1,GCA_963377275.1
CAJ1418795.1, -, PTHR11139.orig.30.pi, -,5e-13,49.1,0.1,5e-13,49.1,0.1,GCA_963377275.1
CAJ1418794.1, -, PTHR11139.orig.30.pi, -,6.7e-13,48.7,0.1,6.7e-13,48.7,0.1,GCA_963377275.1
CAJ1461274.1, -, PTHR11139.orig.30.pi, -,6.7e-13,48.7,0.4,8.3e-13,48.3,0.4,GCA_963377275.1
CAJ1460388.1, -, PTHR11139.orig.30.pi, -,2.9e-11,43.2,2.5,2.9e-11,43.2,2.5,GCA_963377275.1
CAJ1422683.1, -, PTHR11139.orig.30.pi, -,9.8e-08,31.5,1.5,9.8e-08,31.5,1.5,GCA_963377275.1
CAJ1440210.1, -, PTHR11139.orig.30.pi, -,2.5e-07,30.2,3.1,1.7e-06,27.4,3.3,GCA_963377275.1
CAJ1440211.1, -, PTHR11139.orig.30.pi, -,2.5e-07,30.2,3.1,1.7e-06,27.4,3.3,GCA_963377275.1
CAJ1440209.1, -, PTHR11139.orig.30.pi, -,4e-07,29.5,3.4,1.3e-06,27.8,2.3,GCA_963377275.1
CAJ1440208.1, -, PTHR11139.orig.30.pi, -,4.2e-07,29.4,3.8,1.2e-06,27.9,2.4,GCA_963377275.1
CAJ1443084.1, -, PTHR11139.orig.30.pi, -,1.2e-06,27.9,12.6,0.00098,18.2,4.6,GCA_963377275.1
CAJ1453174.1, -, PTHR11139.orig.30.pi, -,1.5e-06,27.6,1.5,1.7e-06,27.4,1.5,GCA_963377275.1
CAJ1443085.1, -, PTHR11139.orig.30.pi, -,6.3e-06,25.5,11.9,0.00067,18.8,4.9,GCA_963377275.1
CAJ1429087.1, -, PTHR11139.orig.30.pi, -,6.8e-06,25.4,0.2,6.8e-06,25.4,0.2,GCA_963377275.1
CAJ1424667.1, -, PTHR11139.orig.30.pi, -,1.4e-05,24.4,0.0,1.4e-05,24.4,0.0,GCA_963377275.1
CAJ1462293.1, -, PTHR11139.orig.30.pi, -,1.8e-05,24.0,9.1,2.7e-05,23.4,9.1,GCA_963377275.1
CAJ1462292.1, -, PTHR11139.orig.30.pi, -,2.6e-05,23.5,9.8,4e-05,22.8,9.8,GCA_963377275.1
CAJ1417624.1, -, PTHR11139.orig.30.pi, -,2.7e-05,23.4,0.3,4.5e-05,22.7,0.3,GCA_963377275.1
CAJ1460389.1, -, PTHR11139.orig.30.pi, -,0.00013,21.1,0.1,0.00013,21.1,0.1,GCA_963377275.1
CAJ1423798.1, -, PTHR11139.orig.30.pi, -,0.00015,21.0,4.5,0.00018,20.7,4.5,GCA_963377275.1
CAJ1433617.1, -, PTHR11139.orig.30.pi, -,0.00078,18.6,1.1,0.0011,18.1,1.1,GCA_963377275.1
CAJ1448324.1, -, PTHR11139.orig.30.pi, -,0.00087,18.4,0.1,0.017,14.2,0.0,GCA_963377275.1
CAJ1448321.1, -, PTHR11139.orig.30.pi, -,0.00089,18.4,0.1,0.017,14.2,0.0,GCA_963377275.1
CAJ1448328.1, -, PTHR11139.orig.30.pi, -,0.0009,18.4,0.1,0.017,14.2,0.0,GCA_963377275.1
CAJ1441335.1, -, PTHR11139.orig.30.pi, -,0.00092,18.3,0.4,0.03,13.3,0.4,GCA_963377275.1
CAJ1448322.1, -, PTHR11139.orig.30.pi, -,0.00094,18.3,0.1,0.017,14.1,0.0,GCA_963377275.1
CAJ1448326.1, -, PTHR11139.orig.30.pi, -,0.00096,18.3,0.1,0.017,14.1,0.0,GCA_963377275.1
CAJ1448325.1, -, PTHR11139.orig.30.pi, -,0.001,18.2,0.1,0.018,14.0,0.0,GCA_963377275.1
CAJ1448327.1, -, PTHR11139.orig.30.pi, -,0.001,18.2,0.1,0.018,14.0,0.0,GCA_963377275.1
CAJ1448323.1, -, PTHR11139.orig.30.pi, -,0.001,18.2,0.1,0.019,14.0,0.0,GCA_963377275.1
CAJ1434040.1, -, PTHR11139.orig.30.pi, -,0.0011,18.1,12.6,0.0023,17.0,12.6,GCA_963377275.1
