tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
CAD8188355.1, -, PTHR11139.orig.30.pi, -,0.0,1177.8,57.7,0.0,1177.5,57.7,GCA_905183005.1
CAD8199709.1, -, PTHR11139.orig.30.pi, -,0.0,1177.5,57.5,0.0,1177.3,57.5,GCA_905183005.1
CAD8147942.1, -, PTHR11139.orig.30.pi, -,1.6e-111,375.5,35.3,6e-112,375.5,35.3,GCA_905183005.1
CAD8174919.1, -, PTHR11139.orig.30.pi, -,5.7e-59,201.2,5.4,5.7e-59,201.2,5.4,GCA_905183005.1
CAD8210104.1, -, PTHR11139.orig.30.pi, -,1.1e-27,97.4,25.5,0.018,13.8,1.4,GCA_905183005.1
CAD8181964.1, -, PTHR11139.orig.30.pi, -,2.5e-23,83.0,0.2,3.5e-23,82.5,0.2,GCA_905183005.1
CAD8175303.1, -, PTHR11139.orig.30.pi, -,9.4e-23,81.1,34.1,0.24,10.1,3.5,GCA_905183005.1
CAD8178961.1, -, PTHR11139.orig.30.pi, -,5.2e-21,75.3,0.5,0.0029,16.4,0.1,GCA_905183005.1
CAD8201252.1, -, PTHR11139.orig.30.pi, -,5.7e-20,71.8,5.8,1.9e-19,70.1,5.8,GCA_905183005.1
CAD8204494.1, -, PTHR11139.orig.30.pi, -,1.8e-17,63.5,2.6,4.9e-17,62.1,1.8,GCA_905183005.1
CAD8157673.1, -, PTHR11139.orig.30.pi, -,2.6e-16,59.7,0.0,4.4e-16,58.9,0.0,GCA_905183005.1
CAD8194953.1, -, PTHR11139.orig.30.pi, -,7e-16,58.3,0.9,2.1e-15,56.7,0.9,GCA_905183005.1
CAD8188151.1, -, PTHR11139.orig.30.pi, -,4.9e-15,55.4,30.0,0.43,9.2,1.7,GCA_905183005.1
CAD8154993.1, -, PTHR11139.orig.30.pi, -,3e-14,52.8,1.5,3.6e-14,52.6,0.1,GCA_905183005.1
CAD8133010.1, -, PTHR11139.orig.30.pi, -,3.7e-14,52.5,0.7,6.6e-14,51.7,0.0,GCA_905183005.1
CAD8147912.1, -, PTHR11139.orig.30.pi, -,9.2e-14,51.2,0.0,2.3e-13,49.9,0.0,GCA_905183005.1
CAD8205151.1, -, PTHR11139.orig.30.pi, -,1.6e-13,50.4,10.7,0.4,9.3,6.8,GCA_905183005.1
CAD8164890.1, -, PTHR11139.orig.30.pi, -,2.5e-13,49.8,0.6,5.3e-13,48.7,0.6,GCA_905183005.1
CAD8208723.1, -, PTHR11139.orig.30.pi, -,5.3e-13,48.7,17.7,0.17,10.5,0.2,GCA_905183005.1
CAD8201741.1, -, PTHR11139.orig.30.pi, -,9.9e-13,47.8,27.0,0.03,13.0,1.6,GCA_905183005.1
CAD8151201.1, -, PTHR11139.orig.30.pi, -,1.8e-12,47.0,0.5,3.9e-12,45.8,0.5,GCA_905183005.1
CAD8179810.1, -, PTHR11139.orig.30.pi, -,4.4e-12,45.7,0.4,0.057,12.1,0.0,GCA_905183005.1
CAD8165800.1, -, PTHR11139.orig.30.pi, -,7.1e-12,45.0,0.9,2.2e-11,43.3,0.9,GCA_905183005.1
CAD8193417.1, -, PTHR11139.orig.30.pi, -,9.2e-12,44.6,0.3,1.8e-11,43.6,0.3,GCA_905183005.1
CAD8147413.1, -, PTHR11139.orig.30.pi, -,1.1e-11,44.3,0.0,1.6e-11,43.8,0.0,GCA_905183005.1
CAD8152555.1, -, PTHR11139.orig.30.pi, -,1.3e-11,44.1,1.4,3.2e-11,42.8,1.4,GCA_905183005.1
CAD8152289.1, -, PTHR11139.orig.30.pi, -,1.4e-11,43.9,0.0,2.1e-11,43.4,0.0,GCA_905183005.1
CAD8158532.1, -, PTHR11139.orig.30.pi, -,1.6e-11,43.7,0.8,8.4e-11,41.4,0.5,GCA_905183005.1
CAD8184130.1, -, PTHR11139.orig.30.pi, -,1.9e-11,43.5,0.0,4e-11,42.5,0.0,GCA_905183005.1
CAD8209711.1, -, PTHR11139.orig.30.pi, -,2.4e-11,43.2,3.6,0.025,13.3,0.0,GCA_905183005.1
CAD8142504.1, -, PTHR11139.orig.30.pi, -,2.7e-11,43.0,0.9,1.3e-10,40.8,0.9,GCA_905183005.1
CAD8172680.1, -, PTHR11139.orig.30.pi, -,4.2e-11,42.4,6.4,0.036,12.8,2.7,GCA_905183005.1
CAD8199619.1, -, PTHR11139.orig.30.pi, -,5.3e-11,42.1,0.4,5.3e-11,42.1,0.4,GCA_905183005.1
CAD8188271.1, -, PTHR11139.orig.30.pi, -,5.6e-11,42.0,0.4,5.6e-11,42.0,0.4,GCA_905183005.1
CAD8142152.1, -, PTHR11139.orig.30.pi, -,6e-11,41.9,15.8,0.23,10.1,14.1,GCA_905183005.1
CAD8134078.1, -, PTHR11139.orig.30.pi, -,1.2e-10,40.8,0.1,2.4e-10,39.9,0.1,GCA_905183005.1
CAD8171964.1, -, PTHR11139.orig.30.pi, -,3.5e-10,39.3,0.0,5.1e-10,38.8,0.0,GCA_905183005.1
CAD8161939.1, -, PTHR11139.orig.30.pi, -,4.9e-10,38.8,6.7,1.9e-09,36.9,6.7,GCA_905183005.1
CAD8156732.1, -, PTHR11139.orig.30.pi, -,7e-10,38.3,0.9,7e-10,38.3,0.9,GCA_905183005.1
CAD8169121.1, -, PTHR11139.orig.30.pi, -,7.1e-10,38.3,4.5,1.2e-09,37.6,4.5,GCA_905183005.1
