tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
OLQ03942.1, -, PTHR11139.orig.30.pi, -,8.5e-139,466.1,19.3,5e-140,466.1,19.3,GCA_001939145.1
OLQ08378.1, -, PTHR11139.orig.30.pi, -,3.8e-69,235.0,5.8,1.2e-54,186.9,1.3,GCA_001939145.1
OLQ15301.1, -, PTHR11139.orig.30.pi, -,1.1e-51,177.1,0.3,4.1e-51,175.2,0.0,GCA_001939145.1
OLP79812.1, -, PTHR11139.orig.30.pi, -,4.2e-21,75.6,0.0,4.2e-21,75.6,0.0,GCA_001939145.1
OLQ08374.1, -, PTHR11139.orig.30.pi, -,1.5e-20,73.8,10.1,2e-20,73.4,10.1,GCA_001939145.1
OLQ15302.1, -, PTHR11139.orig.30.pi, -,1.2e-14,54.2,0.3,1.2e-14,54.2,0.3,GCA_001939145.1
OLP98013.1, -, PTHR11139.orig.30.pi, -,2.1e-08,33.5,2.7,1e-07,31.2,2.7,GCA_001939145.1
OLQ07874.1, -, PTHR11139.orig.30.pi, -,2.3e-08,33.4,0.1,3e-08,33.0,0.1,GCA_001939145.1
OLQ09125.1, -, PTHR11139.orig.30.pi, -,2.7e-07,29.8,3.4,0.0066,15.3,0.5,GCA_001939145.1
OLP83057.1, -, PTHR11139.orig.30.pi, -,5.6e-06,25.5,0.5,1.6e-05,23.9,0.5,GCA_001939145.1
OLP79991.1, -, PTHR11139.orig.30.pi, -,1.4e-05,24.2,0.3,2.5e-05,23.3,0.4,GCA_001939145.1
OLQ14793.1, -, PTHR11139.orig.30.pi, -,1.5e-05,24.0,1.4,0.00015,20.7,1.7,GCA_001939145.1
OLP91429.1, -, PTHR11139.orig.30.pi, -,4.9e-05,22.3,25.8,0.02,13.7,4.9,GCA_001939145.1
OLQ04458.1, -, PTHR11139.orig.30.pi, -,7.6e-05,21.7,0.0,7.6e-05,21.7,0.0,GCA_001939145.1
OLQ04757.1, -, PTHR11139.orig.30.pi, -,0.00065,18.6,0.0,0.74,8.5,0.0,GCA_001939145.1
OLQ04251.1, -, PTHR11139.orig.30.pi, -,0.00093,18.1,1.3,0.00098,18.0,1.3,GCA_001939145.1
OLQ14163.1, -, PTHR11139.orig.30.pi, -,0.0016,17.3,13.9,0.021,13.6,8.1,GCA_001939145.1
OLP99312.1, -, PTHR11139.orig.30.pi, -,0.0017,17.3,13.2,0.005,15.7,13.1,GCA_001939145.1
OLQ13470.1, -, PTHR11139.orig.30.pi, -,0.0085,14.9,4.9,0.011,14.6,4.9,GCA_001939145.1
OLP76251.1, -, PTHR11139.orig.30.pi, -,0.014,14.2,3.4,1.0,8.0,1.0,GCA_001939145.1
OLP94497.1, -, PTHR11139.orig.30.pi, -,0.054,12.2,0.2,10.0,4.7,0.0,GCA_001939145.1
OLP94951.1, -, PTHR11139.orig.30.pi, -,0.066,11.9,3.7,0.077,11.7,3.7,GCA_001939145.1
OLQ04239.1, -, PTHR11139.orig.30.pi, -,0.22,10.2,1.2,0.18,10.5,1.2,GCA_001939145.1
OLQ06516.1, -, PTHR11139.orig.30.pi, -,0.57,8.9,1.6,0.61,8.8,1.6,GCA_001939145.1
OLP87698.1, -, PTHR11139.orig.30.pi, -,1.4,7.5,4.3,42.0,2.6,4.3,GCA_001939145.1
OLQ10862.1, -, PTHR11139.orig.30.pi, -,1.9,7.1,8.7,2.0,7.0,8.7,GCA_001939145.1
