tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
MES1911582.1, -, PTHR19842.orig.30.pi, -,2.1e-38,131.3,0.0,5.8e-23,80.6,0.0,GCA_040357565.1
MES1912270.1, -, PTHR19842.orig.30.pi, -,1.1e-37,128.9,1.5,1.2e-13,50.0,1.4,GCA_040357565.1
MES1916112.1, -, PTHR19842.orig.30.pi, -,4.3e-37,127.0,5.6,2.8e-15,55.3,0.2,GCA_040357565.1
MES1914144.1, -, PTHR19842.orig.30.pi, -,2.8e-35,121.1,9.6,9.7e-22,76.5,4.6,GCA_040357565.1
MES1916769.1, -, PTHR19842.orig.30.pi, -,7e-33,113.2,0.4,1.1e-32,112.5,0.4,GCA_040357565.1
MES1908309.1, -, PTHR19842.orig.30.pi, -,1e-31,109.3,0.0,2.8e-14,52.1,0.6,GCA_040357565.1
MES1916996.1, -, PTHR19842.orig.30.pi, -,4.1e-31,107.3,0.0,4.7e-31,107.2,0.0,GCA_040357565.1
MES1912552.1, -, PTHR19842.orig.30.pi, -,2.3e-29,101.6,2.2,4.2e-18,64.6,0.3,GCA_040357565.1
MES1912805.1, -, PTHR19842.orig.30.pi, -,2.4e-29,101.6,6.4,2.1e-16,59.0,0.4,GCA_040357565.1
MES1910280.1, -, PTHR19842.orig.30.pi, -,2.5e-29,101.5,0.1,2.6e-09,35.7,0.0,GCA_040357565.1
MES1914433.1, -, PTHR19842.orig.30.pi, -,6.3e-29,100.2,0.0,9.7e-12,43.7,0.1,GCA_040357565.1
MES1910249.1, -, PTHR19842.orig.30.pi, -,7.4e-27,93.4,0.0,3.6e-25,87.8,0.0,GCA_040357565.1
MES1917092.1, -, PTHR19842.orig.30.pi, -,2.7e-26,91.5,0.0,3e-17,61.8,0.0,GCA_040357565.1
MES1915962.1, -, PTHR19842.orig.30.pi, -,4e-26,91.0,2.3,7.4e-15,53.9,0.1,GCA_040357565.1
MES1907387.1, -, PTHR19842.orig.30.pi, -,1.5e-25,89.1,5.0,3.4e-12,45.2,1.2,GCA_040357565.1
MES1911052.1, -, PTHR19842.orig.30.pi, -,1.8e-25,88.8,0.1,2.3e-09,35.9,0.0,GCA_040357565.1
MES1908621.1, -, PTHR19842.orig.30.pi, -,3.4e-23,81.3,0.6,1.5e-11,43.1,0.0,GCA_040357565.1
MES1910367.1, -, PTHR19842.orig.30.pi, -,1.3e-22,79.4,0.6,4.5e-19,67.8,1.2,GCA_040357565.1
MES1908276.1, -, PTHR19842.orig.30.pi, -,1.8e-22,78.9,0.2,6.6e-07,27.8,0.0,GCA_040357565.1
MES1908277.1, -, PTHR19842.orig.30.pi, -,5.7e-22,77.3,0.5,2.7e-11,42.2,0.4,GCA_040357565.1
MES1908278.1, -, PTHR19842.orig.30.pi, -,7.5e-22,76.9,0.6,1.7e-06,26.5,0.0,GCA_040357565.1
MES1907993.1, -, PTHR19842.orig.30.pi, -,8.6e-22,76.7,0.0,8.6e-10,37.3,0.1,GCA_040357565.1
MES1906853.1, -, PTHR19842.orig.30.pi, -,3.5e-21,74.7,0.0,1.4e-16,59.6,0.0,GCA_040357565.1
MES1906854.1, -, PTHR19842.orig.30.pi, -,3.9e-21,74.6,0.0,1.4e-16,59.6,0.0,GCA_040357565.1
MES1916177.1, -, PTHR19842.orig.30.pi, -,9.2e-21,73.3,7.8,1.5e-13,49.6,3.3,GCA_040357565.1
MES1911051.1, -, PTHR19842.orig.30.pi, -,9.8e-21,73.2,0.0,3.4e-08,32.0,0.0,GCA_040357565.1
MES1913058.1, -, PTHR19842.orig.30.pi, -,1.5e-20,72.6,0.6,3.8e-11,41.8,0.0,GCA_040357565.1
MES1907805.1, -, PTHR19842.orig.30.pi, -,2.3e-20,72.0,0.0,6.8e-10,37.6,0.0,GCA_040357565.1
MES1907781.1, -, PTHR19842.orig.30.pi, -,2.4e-20,72.0,0.3,5e-08,31.5,0.0,GCA_040357565.1
MES1909249.1, -, PTHR19842.orig.30.pi, -,4e-20,71.3,5.2,6.6e-16,57.4,2.1,GCA_040357565.1
MES1908081.1, -, PTHR19842.orig.30.pi, -,4.7e-19,67.7,0.0,2.6e-11,42.3,0.0,GCA_040357565.1
MES1913639.1, -, PTHR19842.orig.30.pi, -,1.3e-18,66.3,2.4,1.8e-17,62.6,2.5,GCA_040357565.1
MES1916216.1, -, PTHR19842.orig.30.pi, -,5.3e-18,64.3,1.1,3.5e-11,41.9,1.2,GCA_040357565.1
MES1915858.1, -, PTHR19842.orig.30.pi, -,6.5e-18,64.0,0.0,2.9e-12,45.4,0.0,GCA_040357565.1
MES1909119.1, -, PTHR19842.orig.30.pi, -,1.1e-17,63.2,1.2,4e-07,28.5,0.1,GCA_040357565.1
MES1915189.1, -, PTHR19842.orig.30.pi, -,1.6e-17,62.7,0.0,1.7e-15,56.0,0.0,GCA_040357565.1
MES1911538.1, -, PTHR19842.orig.30.pi, -,1.8e-17,62.5,1.1,5.1e-17,61.0,1.1,GCA_040357565.1
MES1911758.1, -, PTHR19842.orig.30.pi, -,3.6e-17,61.5,0.1,5.6e-13,47.8,0.1,GCA_040357565.1
MES1911042.1, -, PTHR19842.orig.30.pi, -,5.4e-17,61.0,0.0,2e-05,22.9,0.0,GCA_040357565.1
MES1911821.1, -, PTHR19842.orig.30.pi, -,6.7e-17,60.6,0.0,1.8e-16,59.3,0.0,GCA_040357565.1
MES1911041.1, -, PTHR19842.orig.30.pi, -,9.6e-17,60.1,0.0,2.3e-05,22.8,0.0,GCA_040357565.1
MES1916178.1, -, PTHR19842.orig.30.pi, -,1.3e-16,59.7,5.1,5.2e-07,28.1,0.0,GCA_040357565.1
MES1912524.1, -, PTHR19842.orig.30.pi, -,1.3e-16,59.7,4.4,1.5e-09,36.5,0.5,GCA_040357565.1
MES1916176.1, -, PTHR19842.orig.30.pi, -,1.4e-16,59.6,8.4,2.7e-08,32.4,0.4,GCA_040357565.1
MES1913981.1, -, PTHR19842.orig.30.pi, -,3.3e-16,58.4,0.0,5.1e-09,34.7,0.1,GCA_040357565.1
MES1912525.1, -, PTHR19842.orig.30.pi, -,3.5e-16,58.3,3.9,2.9e-09,35.5,0.4,GCA_040357565.1
MES1913982.1, -, PTHR19842.orig.30.pi, -,4e-16,58.1,0.0,5.7e-09,34.6,0.1,GCA_040357565.1
MES1916191.1, -, PTHR19842.orig.30.pi, -,1.4e-15,56.3,0.0,2.2e-12,45.8,0.0,GCA_040357565.1
MES1915597.1, -, PTHR19842.orig.30.pi, -,2.9e-15,55.3,0.0,5.8e-08,31.3,0.0,GCA_040357565.1
MES1914725.1, -, PTHR19842.orig.30.pi, -,3.7e-15,54.9,0.0,8.4e-06,24.2,0.0,GCA_040357565.1
MES1911060.1, -, PTHR19842.orig.30.pi, -,4.4e-15,54.7,0.0,1.1e-13,50.1,0.0,GCA_040357565.1
MES1912692.1, -, PTHR19842.orig.30.pi, -,5.5e-15,54.4,0.2,1.3e-06,26.8,0.1,GCA_040357565.1
MES1917196.1, -, PTHR19842.orig.30.pi, -,2.8e-14,52.0,3.0,0.00024,19.4,0.1,GCA_040357565.1
MES1909746.1, -, PTHR19842.orig.30.pi, -,2.8e-14,52.0,1.3,3.2e-11,42.0,0.6,GCA_040357565.1
MES1907803.1, -, PTHR19842.orig.30.pi, -,3.5e-14,51.7,3.8,6.1e-06,24.6,0.0,GCA_040357565.1
MES1917566.1, -, PTHR19842.orig.30.pi, -,9e-14,50.4,0.0,2.5e-11,42.4,0.0,GCA_040357565.1
MES1914818.1, -, PTHR19842.orig.30.pi, -,3e-13,48.6,2.0,1.7e-07,29.7,0.0,GCA_040357565.1
MES1909610.1, -, PTHR19842.orig.30.pi, -,1.7e-12,46.2,0.0,0.00048,18.4,0.0,GCA_040357565.1
MES1917398.1, -, PTHR19842.orig.30.pi, -,2.2e-12,45.8,1.0,7.3e-06,24.4,0.2,GCA_040357565.1
MES1912427.1, -, PTHR19842.orig.30.pi, -,2.6e-12,45.6,0.4,4.6e-07,28.3,0.0,GCA_040357565.1
MES1912990.1, -, PTHR19842.orig.30.pi, -,3.4e-12,45.2,0.0,3.8e-11,41.7,0.0,GCA_040357565.1
MES1916291.1, -, PTHR19842.orig.30.pi, -,3.5e-12,45.1,0.0,4.6e-08,31.6,0.0,GCA_040357565.1
MES1908810.1, -, PTHR19842.orig.30.pi, -,4e-12,45.0,0.0,5.2e-09,34.7,0.0,GCA_040357565.1
MES1910509.1, -, PTHR19842.orig.30.pi, -,4.7e-12,44.7,0.0,6.1e-07,27.9,0.0,GCA_040357565.1
MES1916665.1, -, PTHR19842.orig.30.pi, -,1e-11,43.6,0.3,5.4e-10,38.0,0.3,GCA_040357565.1
MES1910211.1, -, PTHR19842.orig.30.pi, -,1.1e-11,43.5,3.3,0.00035,18.9,0.1,GCA_040357565.1
MES1910804.1, -, PTHR19842.orig.30.pi, -,2.7e-11,42.2,0.0,5.2e-06,24.9,0.0,GCA_040357565.1
MES1914357.1, -, PTHR19842.orig.30.pi, -,8.4e-11,40.6,0.0,3.8e-08,31.9,0.0,GCA_040357565.1
MES1910963.1, -, PTHR19842.orig.30.pi, -,1.1e-10,40.3,0.6,7.4e-08,30.9,0.1,GCA_040357565.1
MES1906838.1, -, PTHR19842.orig.30.pi, -,1.5e-10,39.8,0.0,6.6e-05,21.2,0.0,GCA_040357565.1
MES1916702.1, -, PTHR19842.orig.30.pi, -,1.9e-10,39.4,0.0,5.3e-10,38.0,0.0,GCA_040357565.1
MES1907641.1, -, PTHR19842.orig.30.pi, -,4.9e-10,38.1,0.0,3.2e-06,25.6,0.1,GCA_040357565.1
MES1913744.1, -, PTHR19842.orig.30.pi, -,6.1e-10,37.8,1.7,8.2e-06,24.2,0.2,GCA_040357565.1
MES1917907.1, -, PTHR19842.orig.30.pi, -,8.1e-10,37.4,0.2,1.5e-09,36.5,0.2,GCA_040357565.1
MES1907967.1, -, PTHR19842.orig.30.pi, -,1.8e-09,36.3,0.0,2.3e-05,22.8,0.0,GCA_040357565.1
MES1910691.1, -, PTHR19842.orig.30.pi, -,3.6e-09,35.2,0.0,2.9e-07,29.0,0.0,GCA_040357565.1
MES1908568.1, -, PTHR19842.orig.30.pi, -,4.6e-09,34.9,0.0,4.8e-09,34.8,0.0,GCA_040357565.1
MES1913941.1, -, PTHR19842.orig.30.pi, -,1.1e-08,33.6,0.0,3.8e-05,22.0,0.0,GCA_040357565.1
MES1910751.1, -, PTHR19842.orig.30.pi, -,1.1e-08,33.6,0.0,2.8e-06,25.7,0.1,GCA_040357565.1
MES1912318.1, -, PTHR19842.orig.30.pi, -,1.3e-08,33.5,1.4,8.1e-06,24.2,1.4,GCA_040357565.1
MES1909771.1, -, PTHR19842.orig.30.pi, -,1.3e-08,33.4,0.0,2.6e-06,25.9,0.0,GCA_040357565.1
MES1910752.1, -, PTHR19842.orig.30.pi, -,1.4e-08,33.3,0.0,3.1e-06,25.6,0.1,GCA_040357565.1
MES1911764.1, -, PTHR19842.orig.30.pi, -,2e-08,32.8,0.9,5.2e-05,21.6,0.7,GCA_040357565.1
MES1915249.1, -, PTHR19842.orig.30.pi, -,2.1e-08,32.7,1.3,1.2e-07,30.3,1.2,GCA_040357565.1
MES1911231.1, -, PTHR19842.orig.30.pi, -,3.2e-08,32.1,0.0,2.9e-05,22.4,0.0,GCA_040357565.1
MES1914865.1, -, PTHR19842.orig.30.pi, -,5e-08,31.5,0.1,1e-07,30.5,0.1,GCA_040357565.1
MES1916751.1, -, PTHR19842.orig.30.pi, -,5.8e-08,31.3,0.1,1.1e-05,23.8,0.1,GCA_040357565.1
MES1911827.1, -, PTHR19842.orig.30.pi, -,6.7e-08,31.1,0.0,8.2e-06,24.2,0.0,GCA_040357565.1
MES1914827.1, -, PTHR19842.orig.30.pi, -,7.9e-08,30.8,0.0,1.1e-07,30.3,0.0,GCA_040357565.1
MES1908576.1, -, PTHR19842.orig.30.pi, -,9.5e-08,30.6,0.0,1.2e-07,30.3,0.0,GCA_040357565.1
MES1911828.1, -, PTHR19842.orig.30.pi, -,2e-07,29.5,0.0,9.5e-06,24.0,0.0,GCA_040357565.1
MES1915577.1, -, PTHR19842.orig.30.pi, -,2.7e-07,29.1,0.0,9.8e-07,27.2,0.0,GCA_040357565.1
MES1915576.1, -, PTHR19842.orig.30.pi, -,2.7e-07,29.1,0.0,9.7e-07,27.2,0.0,GCA_040357565.1
MES1916750.1, -, PTHR19842.orig.30.pi, -,2.7e-07,29.1,0.1,2.4e-05,22.7,0.1,GCA_040357565.1
MES1907334.1, -, PTHR19842.orig.30.pi, -,3.3e-07,28.8,0.2,0.0001,20.6,0.1,GCA_040357565.1
MES1917066.1, -, PTHR19842.orig.30.pi, -,8.8e-07,27.4,0.0,4.7e-05,21.7,0.0,GCA_040357565.1
MES1909466.1, -, PTHR19842.orig.30.pi, -,1.4e-06,26.8,0.7,8e-06,24.2,0.7,GCA_040357565.1
MES1912564.1, -, PTHR19842.orig.30.pi, -,1.8e-06,26.4,0.0,1.2e-05,23.6,0.0,GCA_040357565.1
MES1909031.1, -, PTHR19842.orig.30.pi, -,2e-06,26.2,0.1,2.5e-05,22.6,0.1,GCA_040357565.1
MES1916115.1, -, PTHR19842.orig.30.pi, -,3.8e-06,25.3,0.0,8.1e-06,24.2,0.0,GCA_040357565.1
MES1913784.1, -, PTHR19842.orig.30.pi, -,6.6e-06,24.5,0.0,8.6e-06,24.1,0.0,GCA_040357565.1
MES1913054.1, -, PTHR19842.orig.30.pi, -,8.6e-06,24.1,0.0,2.4e-05,22.7,0.0,GCA_040357565.1
MES1911508.1, -, PTHR19842.orig.30.pi, -,1.2e-05,23.7,0.0,0.035,12.3,0.0,GCA_040357565.1
MES1915236.1, -, PTHR19842.orig.30.pi, -,1.4e-05,23.4,0.1,2.3e-05,22.8,0.1,GCA_040357565.1
MES1917173.1, -, PTHR19842.orig.30.pi, -,1.7e-05,23.2,0.0,3.2e-05,22.3,0.0,GCA_040357565.1
MES1910100.1, -, PTHR19842.orig.30.pi, -,2.1e-05,22.9,0.0,7.3e-05,21.1,0.0,GCA_040357565.1
MES1909732.1, -, PTHR19842.orig.30.pi, -,2.1e-05,22.8,0.0,0.0012,17.1,0.0,GCA_040357565.1
MES1910101.1, -, PTHR19842.orig.30.pi, -,2.6e-05,22.6,0.0,4.5e-05,21.8,0.0,GCA_040357565.1
MES1914103.1, -, PTHR19842.orig.30.pi, -,4.2e-05,21.9,0.0,9.6e-05,20.7,0.0,GCA_040357565.1
MES1910593.1, -, PTHR19842.orig.30.pi, -,5e-05,21.6,0.0,8.2e-05,20.9,0.0,GCA_040357565.1
MES1910896.1, -, PTHR19842.orig.30.pi, -,5.6e-05,21.5,0.0,0.0013,17.0,0.0,GCA_040357565.1
MES1911181.1, -, PTHR19842.orig.30.pi, -,8.3e-05,20.9,0.0,0.13,10.5,0.0,GCA_040357565.1
MES1914399.1, -, PTHR19842.orig.30.pi, -,0.0001,20.6,0.1,0.00015,20.0,0.1,GCA_040357565.1
MES1907295.1, -, PTHR19842.orig.30.pi, -,0.00013,20.3,0.1,0.00037,18.8,0.1,GCA_040357565.1
MES1914398.1, -, PTHR19842.orig.30.pi, -,0.00014,20.2,0.1,0.00024,19.4,0.1,GCA_040357565.1
MES1914417.1, -, PTHR19842.orig.30.pi, -,0.00017,19.9,0.0,0.00023,19.5,0.0,GCA_040357565.1
MES1910175.1, -, PTHR19842.orig.30.pi, -,0.00018,19.8,0.1,0.0083,14.3,0.0,GCA_040357565.1
MES1914418.1, -, PTHR19842.orig.30.pi, -,0.00029,19.1,0.0,0.00045,18.5,0.0,GCA_040357565.1
MES1917595.1, -, PTHR19842.orig.30.pi, -,0.00034,18.9,0.1,0.00056,18.2,0.1,GCA_040357565.1
MES1914031.1, -, PTHR19842.orig.30.pi, -,0.00035,18.9,0.0,0.0015,16.8,0.0,GCA_040357565.1
MES1910666.1, -, PTHR19842.orig.30.pi, -,0.00041,18.6,0.0,0.29,9.3,0.0,GCA_040357565.1
MES1914283.1, -, PTHR19842.orig.30.pi, -,0.00044,18.5,0.2,0.013,13.7,0.2,GCA_040357565.1
MES1910665.1, -, PTHR19842.orig.30.pi, -,0.00052,18.3,0.0,0.026,12.7,0.0,GCA_040357565.1
MES1916441.1, -, PTHR19842.orig.30.pi, -,0.00061,18.1,0.0,0.0058,14.8,0.0,GCA_040357565.1
MES1916442.1, -, PTHR19842.orig.30.pi, -,0.00067,17.9,0.1,0.0047,15.1,0.0,GCA_040357565.1
MES1916023.1, -, PTHR19842.orig.30.pi, -,0.0014,16.9,0.1,0.0019,16.4,0.1,GCA_040357565.1
MES1915845.1, -, PTHR19842.orig.30.pi, -,0.0015,16.7,0.1,0.0024,16.1,0.1,GCA_040357565.1
MES1916907.1, -, PTHR19842.orig.30.pi, -,0.0017,16.6,0.0,0.012,13.8,0.0,GCA_040357565.1
MES1912778.1, -, PTHR19842.orig.30.pi, -,0.0019,16.4,0.0,0.0028,15.9,0.0,GCA_040357565.1
MES1917496.1, -, PTHR19842.orig.30.pi, -,0.0022,16.2,0.0,0.0026,16.0,0.0,GCA_040357565.1
MES1917508.1, -, PTHR19842.orig.30.pi, -,0.0023,16.1,0.0,0.0084,14.3,0.0,GCA_040357565.1
MES1906983.1, -, PTHR19842.orig.30.pi, -,0.0028,15.9,2.9,0.04,12.1,1.7,GCA_040357565.1
MES1915507.1, -, PTHR19842.orig.30.pi, -,0.0033,15.6,0.0,0.0048,15.1,0.0,GCA_040357565.1
