tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
MES1904626.1, -, PTHR19842.orig.30.pi, -,2.9e-31,106.7,11.7,1.6e-17,61.5,7.1,GCA_040357535.1
MES1902882.1, -, PTHR19842.orig.30.pi, -,3.7e-30,103.0,7.9,6.3e-15,53.0,0.3,GCA_040357535.1
MES1902900.1, -, PTHR19842.orig.30.pi, -,8.7e-28,95.2,0.0,1.6e-13,48.3,0.0,GCA_040357535.1
MES1904617.1, -, PTHR19842.orig.30.pi, -,3e-26,90.2,1.0,1.8e-12,44.9,0.2,GCA_040357535.1
MES1905106.1, -, PTHR19842.orig.30.pi, -,1.3e-23,81.5,2.3,5.2e-10,36.8,0.1,GCA_040357535.1
MES1904599.1, -, PTHR19842.orig.30.pi, -,2.7e-23,80.5,0.0,1.5e-10,38.6,0.0,GCA_040357535.1
MES1902771.1, -, PTHR19842.orig.30.pi, -,1.5e-22,78.0,16.9,1.5e-16,58.3,3.9,GCA_040357535.1
MES1904865.1, -, PTHR19842.orig.30.pi, -,3.3e-22,76.9,8.1,1.9e-14,51.4,4.8,GCA_040357535.1
MES1905083.1, -, PTHR19842.orig.30.pi, -,1.5e-21,74.7,3.2,2e-15,54.6,0.2,GCA_040357535.1
MES1902069.1, -, PTHR19842.orig.30.pi, -,4.1e-21,73.3,6.9,9.2e-17,59.0,7.0,GCA_040357535.1
MES1905071.1, -, PTHR19842.orig.30.pi, -,8.5e-19,65.7,0.5,1.2e-06,25.8,0.1,GCA_040357535.1
MES1904316.1, -, PTHR19842.orig.30.pi, -,1.6e-18,64.8,0.1,5.4e-18,63.1,0.1,GCA_040357535.1
MES1902481.1, -, PTHR19842.orig.30.pi, -,4.1e-17,60.2,3.8,3.2e-13,47.4,1.3,GCA_040357535.1
MES1902666.1, -, PTHR19842.orig.30.pi, -,1.6e-16,58.3,0.0,4.1e-16,56.9,0.0,GCA_040357535.1
MES1902134.1, -, PTHR19842.orig.30.pi, -,5.7e-16,56.4,0.1,6e-09,33.3,0.0,GCA_040357535.1
MES1902042.1, -, PTHR19842.orig.30.pi, -,3.9e-15,53.7,0.1,2.8e-10,37.7,0.0,GCA_040357535.1
MES1905549.1, -, PTHR19842.orig.30.pi, -,8e-15,52.6,4.5,4.4e-11,40.3,1.2,GCA_040357535.1
MES1906272.1, -, PTHR19842.orig.30.pi, -,9.5e-15,52.4,0.5,6.5e-12,43.1,0.2,GCA_040357535.1
MES1904874.1, -, PTHR19842.orig.30.pi, -,1.3e-13,48.7,2.6,9.8e-09,32.6,0.3,GCA_040357535.1
MES1904965.1, -, PTHR19842.orig.30.pi, -,3.5e-13,47.2,4.6,4e-11,40.5,4.7,GCA_040357535.1
MES1904889.1, -, PTHR19842.orig.30.pi, -,3.8e-13,47.1,0.0,2.9e-11,40.9,0.0,GCA_040357535.1
MES1904852.1, -, PTHR19842.orig.30.pi, -,5.6e-13,46.6,0.1,7.5e-13,46.2,0.1,GCA_040357535.1
MES1905963.1, -, PTHR19842.orig.30.pi, -,1.7e-12,45.0,1.3,4.2e-06,24.0,0.2,GCA_040357535.1
MES1903418.1, -, PTHR19842.orig.30.pi, -,3.2e-12,44.1,0.1,1.3e-06,25.7,0.0,GCA_040357535.1
MES1902726.1, -, PTHR19842.orig.30.pi, -,5.3e-12,43.4,1.3,2.6e-10,37.8,1.2,GCA_040357535.1
MES1901948.1, -, PTHR19842.orig.30.pi, -,1.3e-11,42.1,2.9,6.2e-08,30.0,1.0,GCA_040357535.1
MES1902860.1, -, PTHR19842.orig.30.pi, -,1.7e-11,41.7,0.6,2.9e-11,40.9,0.6,GCA_040357535.1
MES1904576.1, -, PTHR19842.orig.30.pi, -,6.2e-11,39.9,6.4,1.7e-10,38.4,6.4,GCA_040357535.1
MES1904453.1, -, PTHR19842.orig.30.pi, -,1.3e-10,38.8,0.0,6.9e-05,20.0,0.0,GCA_040357535.1
MES1901870.1, -, PTHR19842.orig.30.pi, -,2.1e-10,38.1,0.0,0.00012,19.2,0.0,GCA_040357535.1
MES1903344.1, -, PTHR19842.orig.30.pi, -,2.3e-10,38.0,0.0,1.1e-07,29.1,0.0,GCA_040357535.1
MES1905379.1, -, PTHR19842.orig.30.pi, -,2.1e-09,34.9,0.1,1.4e-07,28.9,0.0,GCA_040357535.1
MES1902197.1, -, PTHR19842.orig.30.pi, -,7.9e-09,32.9,0.1,9.6e-09,32.7,0.1,GCA_040357535.1
MES1905773.1, -, PTHR19842.orig.30.pi, -,2.8e-08,31.1,0.0,5.2e-06,23.7,0.0,GCA_040357535.1
MES1901909.1, -, PTHR19842.orig.30.pi, -,5.1e-08,30.3,0.0,3.4e-07,27.6,0.0,GCA_040357535.1
MES1903381.1, -, PTHR19842.orig.30.pi, -,7.7e-08,29.7,0.0,2e-07,28.3,0.0,GCA_040357535.1
MES1905830.1, -, PTHR19842.orig.30.pi, -,9.9e-08,29.3,0.2,1.6e-07,28.7,0.2,GCA_040357535.1
MES1905206.1, -, PTHR19842.orig.30.pi, -,3.2e-07,27.7,0.4,7.7e-07,26.4,0.4,GCA_040357535.1
MES1904830.1, -, PTHR19842.orig.30.pi, -,4.1e-07,27.3,0.0,4e-06,24.1,0.0,GCA_040357535.1
MES1902399.1, -, PTHR19842.orig.30.pi, -,1.1e-06,25.9,1.8,3e-06,24.5,1.8,GCA_040357535.1
MES1903009.1, -, PTHR19842.orig.30.pi, -,1.2e-06,25.8,0.1,2.2e-06,24.9,0.1,GCA_040357535.1
MES1903583.1, -, PTHR19842.orig.30.pi, -,1.3e-06,25.7,0.2,1.2e-05,22.5,0.1,GCA_040357535.1
MES1905807.1, -, PTHR19842.orig.30.pi, -,2.1e-06,24.9,0.1,0.006,13.6,0.0,GCA_040357535.1
MES1904281.1, -, PTHR19842.orig.30.pi, -,3.7e-06,24.1,5.2,2e-05,21.8,5.1,GCA_040357535.1
MES1905715.1, -, PTHR19842.orig.30.pi, -,4.4e-06,23.9,0.0,6.5e-06,23.4,0.0,GCA_040357535.1
MES1904850.1, -, PTHR19842.orig.30.pi, -,1.1e-05,22.6,0.0,1.9e-05,21.8,0.0,GCA_040357535.1
MES1902321.1, -, PTHR19842.orig.30.pi, -,2.2e-05,21.6,0.4,6.4e-05,20.1,0.4,GCA_040357535.1
MES1904155.1, -, PTHR19842.orig.30.pi, -,4.7e-05,20.5,0.0,4.8e-05,20.5,0.0,GCA_040357535.1
MES1905426.1, -, PTHR19842.orig.30.pi, -,6.3e-05,20.1,0.1,9e-05,19.6,0.1,GCA_040357535.1
MES1904079.1, -, PTHR19842.orig.30.pi, -,0.00012,19.2,0.1,0.00015,18.9,0.1,GCA_040357535.1
MES1903968.1, -, PTHR19842.orig.30.pi, -,0.00013,19.1,0.0,0.00015,18.8,0.0,GCA_040357535.1
MES1903113.1, -, PTHR19842.orig.30.pi, -,0.00016,18.8,0.0,0.00019,18.6,0.0,GCA_040357535.1
MES1904423.1, -, PTHR19842.orig.30.pi, -,0.00024,18.2,2.0,0.0039,14.2,2.0,GCA_040357535.1
MES1906284.1, -, PTHR19842.orig.30.pi, -,0.00034,17.7,0.0,0.00054,17.0,0.0,GCA_040357535.1
MES1905691.1, -, PTHR19842.orig.30.pi, -,0.00048,17.2,0.0,0.00052,17.1,0.0,GCA_040357535.1
MES1903259.1, -, PTHR19842.orig.30.pi, -,0.00052,17.1,0.0,0.00057,17.0,0.0,GCA_040357535.1
MES1902322.1, -, PTHR19842.orig.30.pi, -,0.00057,17.0,0.0,0.0024,14.9,0.0,GCA_040357535.1
MES1901896.1, -, PTHR19842.orig.30.pi, -,0.0007,16.7,3.0,0.076,10.0,2.9,GCA_040357535.1
MES1906432.1, -, PTHR19842.orig.30.pi, -,0.0011,16.0,1.3,0.0015,15.6,1.3,GCA_040357535.1
MES1902664.1, -, PTHR19842.orig.30.pi, -,0.0014,15.7,0.3,0.23,8.4,0.1,GCA_040357535.1
MES1903297.1, -, PTHR19842.orig.30.pi, -,0.0018,15.4,0.1,0.0018,15.4,0.1,GCA_040357535.1
MES1902877.1, -, PTHR19842.orig.30.pi, -,0.0022,15.0,0.1,0.0031,14.6,0.1,GCA_040357535.1
MES1903487.1, -, PTHR19842.orig.30.pi, -,0.01,12.8,0.0,0.01,12.8,0.0,GCA_040357535.1
MES1906003.1, -, PTHR19842.orig.30.pi, -,0.02,11.9,0.1,0.024,11.7,0.1,GCA_040357535.1
MES1903792.1, -, PTHR19842.orig.30.pi, -,0.025,11.6,0.0,0.029,11.4,0.0,GCA_040357535.1
