tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
MEN2498556.1, -, PTHR19842.orig.30.pi, -,8.1e-43,144.8,12.5,1.2e-21,75.2,0.3,GCA_039583845.1
MEN2495809.1, -, PTHR19842.orig.30.pi, -,9.2e-34,115.1,3.6,1.8e-13,48.4,0.0,GCA_039583845.1
MEN2498681.1, -, PTHR19842.orig.30.pi, -,7.9e-31,105.4,7.1,3.5e-23,80.3,0.2,GCA_039583845.1
MEN2498477.1, -, PTHR19842.orig.30.pi, -,6.8e-27,92.5,0.3,2.4e-12,44.7,0.0,GCA_039583845.1
MEN2496544.1, -, PTHR19842.orig.30.pi, -,1.7e-23,81.4,0.0,8e-22,75.8,0.0,GCA_039583845.1
MEN2500020.1, -, PTHR19842.orig.30.pi, -,2e-22,77.8,2.3,1.3e-21,75.2,2.4,GCA_039583845.1
MEN2498185.1, -, PTHR19842.orig.30.pi, -,1.7e-21,74.8,1.2,1.3e-07,29.1,0.3,GCA_039583845.1
MEN2497130.1, -, PTHR19842.orig.30.pi, -,4.8e-21,73.3,5.3,4.1e-09,34.1,0.2,GCA_039583845.1
MEN2498528.1, -, PTHR19842.orig.30.pi, -,5.1e-21,73.2,1.6,6.9e-15,53.1,1.3,GCA_039583845.1
MEN2498384.1, -, PTHR19842.orig.30.pi, -,1.8e-20,71.4,1.8,2.7e-14,51.1,0.1,GCA_039583845.1
MEN2499984.1, -, PTHR19842.orig.30.pi, -,2.2e-19,67.8,11.4,6.4e-13,46.6,0.4,GCA_039583845.1
MEN2497941.1, -, PTHR19842.orig.30.pi, -,2.3e-19,67.8,1.2,4.6e-10,37.2,0.1,GCA_039583845.1
MEN2499957.1, -, PTHR19842.orig.30.pi, -,4.7e-19,66.7,0.7,2.1e-18,64.6,0.7,GCA_039583845.1
MEN2498768.1, -, PTHR19842.orig.30.pi, -,2.8e-18,64.2,0.1,4.5e-16,56.9,0.1,GCA_039583845.1
MEN2498211.1, -, PTHR19842.orig.30.pi, -,3.7e-18,63.8,1.5,3.6e-10,37.6,0.2,GCA_039583845.1
MEN2500882.1, -, PTHR19842.orig.30.pi, -,6.3e-18,63.0,0.1,1.7e-10,38.6,0.0,GCA_039583845.1
MEN2497520.1, -, PTHR19842.orig.30.pi, -,2e-17,61.4,0.1,7.6e-17,59.5,0.0,GCA_039583845.1
MEN2497390.1, -, PTHR19842.orig.30.pi, -,3.9e-17,60.4,0.2,2.7e-07,28.1,0.0,GCA_039583845.1
MEN2496013.1, -, PTHR19842.orig.30.pi, -,9.3e-17,59.2,7.1,7.7e-11,39.7,1.2,GCA_039583845.1
MEN2496559.1, -, PTHR19842.orig.30.pi, -,1.8e-15,55.0,8.2,9.5e-07,26.3,5.4,GCA_039583845.1
