tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
CEP01993.1, -, PTHR19842.orig.30.pi, -,2.2e-106,354.5,2.9,7e-107,354.2,2.9,GCA_001049375.1
CEP03497.1, -, PTHR19842.orig.30.pi, -,4.1e-54,182.7,0.4,6.7e-17,60.4,0.0,GCA_001049375.1
CEP01877.1, -, PTHR19842.orig.30.pi, -,1.6e-53,180.8,6.0,4.2e-22,77.6,0.1,GCA_001049375.1
CEO98277.1, -, PTHR19842.orig.30.pi, -,3.4e-50,169.9,0.7,9.9e-29,99.3,0.0,GCA_001049375.1
CEP03763.1, -, PTHR19842.orig.30.pi, -,8.4e-49,165.3,0.0,2.6e-17,61.8,0.1,GCA_001049375.1
CEP02195.1, -, PTHR19842.orig.30.pi, -,5.7e-48,162.5,0.0,2.9e-17,61.6,0.0,GCA_001049375.1
CEP03808.1, -, PTHR19842.orig.30.pi, -,3.6e-46,156.6,12.4,1.2e-17,63.0,0.3,GCA_001049375.1
CEP00326.1, -, PTHR19842.orig.30.pi, -,3.2e-43,146.9,0.6,2.2e-13,48.9,0.1,GCA_001049375.1
CEP03071.1, -, PTHR19842.orig.30.pi, -,6.1e-42,142.7,16.1,4e-21,74.3,2.1,GCA_001049375.1
CEO97445.1, -, PTHR19842.orig.30.pi, -,4e-41,140.0,12.7,3.1e-25,87.9,0.2,GCA_001049375.1
CEO96712.1, -, PTHR19842.orig.30.pi, -,7.3e-41,139.2,11.1,6.7e-11,40.7,0.0,GCA_001049375.1
CEP00271.1, -, PTHR19842.orig.30.pi, -,2e-39,134.5,7.7,7.6e-17,60.3,0.2,GCA_001049375.1
CEO95758.1, -, PTHR19842.orig.30.pi, -,2.7e-39,134.0,0.0,7.3e-14,50.5,0.0,GCA_001049375.1
CEO98774.1, -, PTHR19842.orig.30.pi, -,1.4e-38,131.7,3.2,1.1e-11,43.3,0.1,GCA_001049375.1
CEO97481.1, -, PTHR19842.orig.30.pi, -,1.5e-35,121.7,2.8,8.9e-17,60.0,0.2,GCA_001049375.1
CEO96668.1, -, PTHR19842.orig.30.pi, -,2.4e-35,121.1,0.2,6.3e-11,40.8,0.4,GCA_001049375.1
