tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
KAJ8578637.1, -, PTHR13335.orig.30.pi, -,2.6e-16,59.8,0.2,3.7e-16,59.3,0.2,GCA_029747605.1
KAJ8537427.1, -, PTHR13335.orig.30.pi, -,8.7e-05,21.7,5.9,0.0001,21.5,5.9,GCA_029747605.1
KAJ8556946.1, -, PTHR13335.orig.30.pi, -,0.00027,20.1,6.4,0.00035,19.7,6.4,GCA_029747605.1
KAJ8577716.1, -, PTHR13335.orig.30.pi, -,0.019,14.0,22.6,0.027,13.5,22.6,GCA_029747605.1
KAJ8558664.1, -, PTHR13335.orig.30.pi, -,0.04,13.0,9.2,0.055,12.5,9.2,GCA_029747605.1
KAJ8554885.1, -, PTHR13335.orig.30.pi, -,0.075,12.0,27.6,0.0064,15.6,17.1,GCA_029747605.1
KAJ8566694.1, -, PTHR13335.orig.30.pi, -,0.087,11.8,12.8,0.14,11.2,12.8,GCA_029747605.1
KAJ8544614.1, -, PTHR13335.orig.30.pi, -,0.14,11.2,13.1,0.2,10.6,13.1,GCA_029747605.1
KAJ8554862.1, -, PTHR13335.orig.30.pi, -,0.5,9.3,13.9,0.73,8.8,13.9,GCA_029747605.1
KAJ8548825.1, -, PTHR13335.orig.30.pi, -,2.0,7.3,7.5,2.0,7.3,7.5,GCA_029747605.1
KAJ8572070.1, -, PTHR13335.orig.30.pi, -,5.4,5.9,29.9,6.5,5.6,29.9,GCA_029747605.1
