tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
KAG3104443.1, -, PTHR13335.orig.30.pi, -,5.9e-71,240.9,0.2,7.4e-71,240.6,0.2,GCA_016864855.1
KAG3054582.1, -, PTHR13335.orig.30.pi, -,0.0083,15.7,2.2,0.0098,15.4,2.2,GCA_016864855.1
KAG3057239.1, -, PTHR13335.orig.30.pi, -,0.043,13.3,0.0,0.057,12.9,0.0,GCA_016864855.1
KAG3089974.1, -, PTHR13335.orig.30.pi, -,0.27,10.7,15.4,0.32,10.4,15.4,GCA_016864855.1
KAG3084276.1, -, PTHR13335.orig.30.pi, -,0.27,10.7,14.7,0.4,10.1,14.7,GCA_016864855.1
KAG3047298.1, -, PTHR13335.orig.30.pi, -,2.1,7.7,25.1,2.2,7.7,25.1,GCA_016864855.1
KAG3066859.1, -, PTHR13335.orig.30.pi, -,4.4,6.7,30.0,6.6,6.1,30.0,GCA_016864855.1
KAG3080676.1, -, PTHR13335.orig.30.pi, -,5.5,6.3,32.4,5.9,6.2,32.4,GCA_016864855.1
KAG3080675.1, -, PTHR13335.orig.30.pi, -,6.2,6.2,32.6,6.7,6.1,32.6,GCA_016864855.1
KAG3088642.1, -, PTHR13335.orig.30.pi, -,8.1,5.8,29.8,13.0,5.1,29.8,GCA_016864855.1
