tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
KAH7477120.1, -, PTHR13335.orig.30.pi, -,1e-74,252.6,0.0,1.2e-74,252.3,0.0,GCA_020800215.1
KAH7485339.1, -, PTHR13335.orig.30.pi, -,0.00041,19.2,41.8,0.0005,18.9,41.8,GCA_020800215.1
KAH7489200.1, -, PTHR13335.orig.30.pi, -,0.0061,15.3,2.8,0.012,14.4,2.8,GCA_020800215.1
KAH7491700.1, -, PTHR13335.orig.30.pi, -,0.058,12.1,1.4,0.06,12.1,1.4,GCA_020800215.1
KAH7467338.1, -, PTHR13335.orig.30.pi, -,0.086,11.5,7.0,0.12,11.0,7.0,GCA_020800215.1
KAH7488522.1, -, PTHR13335.orig.30.pi, -,0.11,11.2,30.5,0.15,10.8,30.5,GCA_020800215.1
KAH7489202.1, -, PTHR13335.orig.30.pi, -,0.25,10.0,9.0,0.0085,14.9,3.2,GCA_020800215.1
KAH7479886.1, -, PTHR13335.orig.30.pi, -,0.3,9.8,37.1,0.5,9.0,37.1,GCA_020800215.1
KAH7488843.1, -, PTHR13335.orig.30.pi, -,2.7,6.6,33.6,3.0,6.4,33.6,GCA_020800215.1
KAH7460620.1, -, PTHR13335.orig.30.pi, -,5.7,5.5,21.6,0.13,10.9,15.4,GCA_020800215.1
