tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
KAE9356134.1, -, PTHR13335.orig.30.pi, -,1e-68,233.9,0.1,1.3e-68,233.6,0.1,GCA_009733145.1
KAE9352374.1, -, PTHR13335.orig.30.pi, -,0.00031,20.8,0.5,0.00043,20.3,0.0,GCA_009733145.1
KAE9332204.1, -, PTHR13335.orig.30.pi, -,0.0015,18.5,13.9,0.0018,18.3,13.9,GCA_009733145.1
KAE9345974.1, -, PTHR13335.orig.30.pi, -,0.033,14.1,0.8,0.036,14.0,0.8,GCA_009733145.1
KAE9360626.1, -, PTHR13335.orig.30.pi, -,0.16,11.9,9.4,0.14,12.0,9.4,GCA_009733145.1
KAE9260508.1, -, PTHR13335.orig.30.pi, -,0.24,11.3,2.7,0.28,11.1,2.7,GCA_009733145.1
KAE9264107.1, -, PTHR13335.orig.30.pi, -,0.28,11.1,33.9,0.31,10.9,33.9,GCA_009733145.1
KAE9351052.1, -, PTHR13335.orig.30.pi, -,0.67,9.8,5.1,1.5,8.6,5.1,GCA_009733145.1
KAE9331829.1, -, PTHR13335.orig.30.pi, -,1.7,8.5,14.8,2.3,8.0,14.8,GCA_009733145.1
KAE9341184.1, -, PTHR13335.orig.30.pi, -,2.0,8.2,26.0,2.8,7.8,26.0,GCA_009733145.1
KAE9266754.1, -, PTHR13335.orig.30.pi, -,3.2,7.5,7.9,3.7,7.3,7.9,GCA_009733145.1
KAE9286898.1, -, PTHR13335.orig.30.pi, -,3.9,7.3,18.1,5.5,6.8,18.1,GCA_009733145.1
KAE9260950.1, -, PTHR13335.orig.30.pi, -,7.7,6.3,12.6,9.4,6.0,12.6,GCA_009733145.1
