tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
GMI24777.1, -, PTHR13335.orig.30.pi, -,9.2e-25,87.5,4.0,5.6e-24,84.9,4.0,GCA_030267505.1
GMI20833.1, -, PTHR13335.orig.30.pi, -,0.00082,18.3,60.5,0.029,13.1,33.2,GCA_030267505.1
GMI19251.1, -, PTHR13335.orig.30.pi, -,0.00089,18.1,28.2,0.001,18.0,28.2,GCA_030267505.1
GMI52724.1, -, PTHR13335.orig.30.pi, -,0.00094,18.1,1.2,0.0014,17.5,1.2,GCA_030267505.1
GMI37731.1, -, PTHR13335.orig.30.pi, -,0.00095,18.1,7.7,0.001,17.9,7.7,GCA_030267505.1
GMI53403.1, -, PTHR13335.orig.30.pi, -,0.0026,16.6,6.2,0.0033,16.3,6.2,GCA_030267505.1
GMI53400.1, -, PTHR13335.orig.30.pi, -,0.0072,15.1,6.2,0.0094,14.8,6.2,GCA_030267505.1
GMI52832.1, -, PTHR13335.orig.30.pi, -,0.0092,14.8,8.4,0.013,14.3,8.4,GCA_030267505.1
GMI20911.1, -, PTHR13335.orig.30.pi, -,0.012,14.4,16.6,0.013,14.3,16.6,GCA_030267505.1
GMI38194.1, -, PTHR13335.orig.30.pi, -,0.016,14.0,4.2,0.021,13.6,4.2,GCA_030267505.1
GMI29519.1, -, PTHR13335.orig.30.pi, -,0.018,13.8,11.8,0.02,13.7,11.8,GCA_030267505.1
GMI34439.1, -, PTHR13335.orig.30.pi, -,0.035,12.9,6.1,0.038,12.8,6.1,GCA_030267505.1
GMI32351.1, -, PTHR13335.orig.30.pi, -,0.097,11.4,0.4,0.14,10.9,0.4,GCA_030267505.1
GMI54038.1, -, PTHR13335.orig.30.pi, -,0.12,11.1,10.4,0.14,10.9,10.4,GCA_030267505.1
GMI25101.1, -, PTHR13335.orig.30.pi, -,0.12,11.1,7.7,0.16,10.7,7.7,GCA_030267505.1
GMI24126.1, -, PTHR13335.orig.30.pi, -,0.13,11.0,28.6,0.15,10.7,28.6,GCA_030267505.1
GMI21723.1, -, PTHR13335.orig.30.pi, -,0.22,10.2,15.4,0.29,9.8,15.4,GCA_030267505.1
GMI25825.1, -, PTHR13335.orig.30.pi, -,0.4,9.4,9.6,0.71,8.6,9.6,GCA_030267505.1
GMI28594.1, -, PTHR13335.orig.30.pi, -,0.4,9.4,15.1,0.43,9.3,15.1,GCA_030267505.1
GMI21024.1, -, PTHR13335.orig.30.pi, -,0.4,9.4,15.8,4.1,6.1,15.8,GCA_030267505.1
GMI31494.1, -, PTHR13335.orig.30.pi, -,0.58,8.8,32.7,0.74,8.5,32.7,GCA_030267505.1
GMI53919.1, -, PTHR13335.orig.30.pi, -,0.64,8.7,10.4,0.69,8.6,10.4,GCA_030267505.1
GMI53923.1, -, PTHR13335.orig.30.pi, -,0.92,8.2,11.9,0.99,8.1,11.9,GCA_030267505.1
GMI42723.1, -, PTHR13335.orig.30.pi, -,1.8,7.2,8.9,2.7,6.7,8.9,GCA_030267505.1
GMI50266.1, -, PTHR13335.orig.30.pi, -,5.9,5.5,19.6,6.2,5.5,19.6,GCA_030267505.1
