tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
GMH62986.1, -, PTHR13335.orig.30.pi, -,1.5e-24,86.9,0.2,2.6e-23,82.8,0.2,GCA_030267805.1
GMH49909.1, -, PTHR13335.orig.30.pi, -,3.6e-06,26.2,6.8,4.7e-06,25.8,6.8,GCA_030267805.1
GMH73992.1, -, PTHR13335.orig.30.pi, -,5e-05,22.4,10.8,5.6e-05,22.2,10.8,GCA_030267805.1
GMI11891.1, -, PTHR13335.orig.30.pi, -,8.5e-05,21.6,7.4,8.5e-05,21.6,7.4,GCA_030267805.1
GMI11894.1, -, PTHR13335.orig.30.pi, -,0.00083,18.4,10.6,0.00083,18.4,10.6,GCA_030267805.1
GMH50573.1, -, PTHR13335.orig.30.pi, -,0.017,14.0,26.3,0.03,13.2,26.3,GCA_030267805.1
GMI15977.1, -, PTHR13335.orig.30.pi, -,0.031,13.2,18.5,0.043,12.7,18.5,GCA_030267805.1
GMI18002.1, -, PTHR13335.orig.30.pi, -,0.12,11.2,27.7,0.12,11.2,13.1,GCA_030267805.1
GMI06759.1, -, PTHR13335.orig.30.pi, -,0.56,9.0,20.6,0.59,8.9,20.6,GCA_030267805.1
GMI15362.1, -, PTHR13335.orig.30.pi, -,0.56,9.0,44.8,1.8,7.3,7.9,GCA_030267805.1
GMI14242.1, -, PTHR13335.orig.30.pi, -,0.6,8.9,21.2,0.63,8.8,21.2,GCA_030267805.1
GMH52617.1, -, PTHR13335.orig.30.pi, -,1.1,8.0,6.5,1.8,7.4,6.5,GCA_030267805.1
GMH79425.1, -, PTHR13335.orig.30.pi, -,1.7,7.4,23.4,0.014,14.3,4.8,GCA_030267805.1
GMI10855.1, -, PTHR13335.orig.30.pi, -,5.2,5.8,29.2,6.3,5.5,29.2,GCA_030267805.1
