tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
KAG2941294.1, -, PTHR13335.orig.30.pi, -,6e-71,240.9,0.2,7.4e-71,240.6,0.2,GCA_016864735.1
KAG2880432.1, -, PTHR13335.orig.30.pi, -,0.0084,15.7,2.2,0.0098,15.4,2.2,GCA_016864735.1
KAG2886395.1, -, PTHR13335.orig.30.pi, -,0.043,13.3,0.0,0.057,12.9,0.0,GCA_016864735.1
KAG2916083.1, -, PTHR13335.orig.30.pi, -,0.11,12.0,14.8,0.0081,15.7,9.8,GCA_016864735.1
KAG2878313.1, -, PTHR13335.orig.30.pi, -,0.24,10.9,0.0,0.26,10.8,0.0,GCA_016864735.1
KAG2928381.1, -, PTHR13335.orig.30.pi, -,0.27,10.7,15.4,0.33,10.4,15.4,GCA_016864735.1
KAG2875063.1, -, PTHR13335.orig.30.pi, -,1.9,7.9,25.0,2.0,7.8,25.0,GCA_016864735.1
KAG2911306.1, -, PTHR13335.orig.30.pi, -,4.4,6.7,30.0,6.7,6.1,30.0,GCA_016864735.1
KAG2920762.1, -, PTHR13335.orig.30.pi, -,5.5,6.3,32.4,6.0,6.2,32.4,GCA_016864735.1
KAG2920761.1, -, PTHR13335.orig.30.pi, -,6.2,6.2,32.6,6.7,6.1,32.6,GCA_016864735.1
KAG2926242.1, -, PTHR13335.orig.30.pi, -,8.2,5.8,29.8,13.0,5.1,29.8,GCA_016864735.1
