tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
ETP20044.1, -, PTHR13335.orig.30.pi, -,3.8e-69,235.0,0.5,4.8e-69,234.7,0.5,GCA_000365545.1
ETP07899.1, -, PTHR13335.orig.30.pi, -,0.00034,20.3,7.7,0.00048,19.8,7.7,GCA_000365545.1
ETP12728.1, -, PTHR13335.orig.30.pi, -,0.00054,19.7,7.7,0.0007,19.3,7.7,GCA_000365545.1
ETP07892.1, -, PTHR13335.orig.30.pi, -,0.00078,19.1,6.6,0.0011,18.7,6.6,GCA_000365545.1
ETP26327.1, -, PTHR13335.orig.30.pi, -,0.019,14.6,4.2,0.02,14.5,4.2,GCA_000365545.1
ETP22993.1, -, PTHR13335.orig.30.pi, -,0.019,14.6,26.8,0.031,13.9,26.8,GCA_000365545.1
ETP19523.1, -, PTHR13335.orig.30.pi, -,0.026,14.1,30.1,0.031,13.9,30.1,GCA_000365545.1
ETP08215.1, -, PTHR13335.orig.30.pi, -,0.15,11.6,30.1,0.18,11.4,30.1,GCA_000365545.1
ETP24918.1, -, PTHR13335.orig.30.pi, -,0.22,11.1,17.0,0.27,10.8,17.0,GCA_000365545.1
ETP11669.1, -, PTHR13335.orig.30.pi, -,3.6,7.0,7.4,3.1,7.2,0.0,GCA_000365545.1
