tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
GAX23452.1, -, PTHR13335.orig.30.pi, -,0.00096,18.4,0.6,0.0012,18.1,0.6,GCA_002217885.1
GAX18438.1, -, PTHR13335.orig.30.pi, -,0.0017,17.6,11.8,0.0018,17.5,11.8,GCA_002217885.1
GAX14675.1, -, PTHR13335.orig.30.pi, -,0.0046,16.1,14.9,0.0077,15.4,14.9,GCA_002217885.1
GAX27551.1, -, PTHR13335.orig.30.pi, -,0.011,14.9,5.8,0.014,14.5,5.8,GCA_002217885.1
GAX18127.1, -, PTHR13335.orig.30.pi, -,0.014,14.5,21.9,0.016,14.3,21.9,GCA_002217885.1
GAX26430.1, -, PTHR13335.orig.30.pi, -,0.053,12.6,8.8,0.06,12.5,8.8,GCA_002217885.1
GAX27573.1, -, PTHR13335.orig.30.pi, -,0.058,12.5,5.6,0.071,12.2,5.6,GCA_002217885.1
GAX18412.1, -, PTHR13335.orig.30.pi, -,0.35,9.9,28.5,0.024,13.7,23.1,GCA_002217885.1
GAX27348.1, -, PTHR13335.orig.30.pi, -,0.99,8.4,6.1,1.1,8.3,6.1,GCA_002217885.1
GAX26137.1, -, PTHR13335.orig.30.pi, -,2.9,6.9,38.7,4.4,6.3,38.7,GCA_002217885.1
