tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
KAA0154788.1, -, PTHR13335.orig.30.pi, -,5.2e-16,57.7,0.0,5.7e-10,37.7,0.0,GCA_008330645.1
KAA0146567.1, -, PTHR13335.orig.30.pi, -,0.0016,16.4,3.9,0.0024,15.8,3.9,GCA_008330645.1
KAA0149091.1, -, PTHR13335.orig.30.pi, -,0.0033,15.4,1.1,0.0041,15.1,1.1,GCA_008330645.1
KAA0149844.1, -, PTHR13335.orig.30.pi, -,0.0053,14.7,7.6,0.0099,13.8,7.6,GCA_008330645.1
KAA0148047.1, -, PTHR13335.orig.30.pi, -,0.018,12.9,26.1,0.022,12.7,26.1,GCA_008330645.1
KAA0152593.1, -, PTHR13335.orig.30.pi, -,0.02,12.8,1.7,0.026,12.4,1.7,GCA_008330645.1
KAA0146871.1, -, PTHR13335.orig.30.pi, -,0.038,11.9,4.7,0.94,7.3,0.2,GCA_008330645.1
KAA0155946.1, -, PTHR13335.orig.30.pi, -,0.073,10.9,2.0,0.11,10.3,2.0,GCA_008330645.1
KAA0157172.1, -, PTHR13335.orig.30.pi, -,0.098,10.5,6.9,0.24,9.2,7.1,GCA_008330645.1
KAA0157586.1, -, PTHR13335.orig.30.pi, -,0.25,9.2,7.7,0.011,13.6,2.1,GCA_008330645.1
KAA0154892.1, -, PTHR13335.orig.30.pi, -,1.0,7.2,10.6,0.46,8.3,0.1,GCA_008330645.1
KAA0149405.1, -, PTHR13335.orig.30.pi, -,1.5,6.6,12.4,2.8,5.7,12.4,GCA_008330645.1
KAA0152974.1, -, PTHR13335.orig.30.pi, -,2.3,6.0,12.6,2.7,5.7,12.6,GCA_008330645.1
