tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
VEU37818.1, -, PTHR13335.orig.30.pi, -,3.4e-05,22.4,2.6,4.2e-05,22.1,2.6,GCA_900660405.1
VEU37671.1, -, PTHR13335.orig.30.pi, -,0.00065,18.2,7.2,0.0008,17.9,7.2,GCA_900660405.1
VEU40603.1, -, PTHR13335.orig.30.pi, -,0.0014,17.1,32.6,0.002,16.6,32.6,GCA_900660405.1
VEU36479.1, -, PTHR13335.orig.30.pi, -,0.0014,17.1,11.1,0.0014,17.1,11.1,GCA_900660405.1
VEU44401.1, -, PTHR13335.orig.30.pi, -,0.0034,15.8,48.4,0.037,12.4,17.5,GCA_900660405.1
VEU44368.1, -, PTHR13335.orig.30.pi, -,0.0054,15.1,12.6,0.0074,14.7,12.6,GCA_900660405.1
VEU34407.1, -, PTHR13335.orig.30.pi, -,0.013,13.9,2.2,0.014,13.7,2.2,GCA_900660405.1
VEU40060.1, -, PTHR13335.orig.30.pi, -,0.013,13.9,2.2,0.014,13.7,2.2,GCA_900660405.1
VEU44843.1, -, PTHR13335.orig.30.pi, -,0.017,13.5,0.1,0.022,13.2,0.1,GCA_900660405.1
VEU35864.1, -, PTHR13335.orig.30.pi, -,0.018,13.4,8.6,0.02,13.3,8.6,GCA_900660405.1
VEU40173.1, -, PTHR13335.orig.30.pi, -,0.025,12.9,27.8,0.024,13.0,27.8,GCA_900660405.1
VEU39666.1, -, PTHR13335.orig.30.pi, -,0.031,12.7,11.0,0.038,12.4,11.0,GCA_900660405.1
VEU35640.1, -, PTHR13335.orig.30.pi, -,0.032,12.6,0.9,0.038,12.3,0.9,GCA_900660405.1
VEU40098.1, -, PTHR13335.orig.30.pi, -,0.049,12.0,1.9,0.06,11.7,1.9,GCA_900660405.1
VEU40775.1, -, PTHR13335.orig.30.pi, -,0.059,11.7,11.8,0.091,11.1,11.8,GCA_900660405.1
VEU41145.1, -, PTHR13335.orig.30.pi, -,0.074,11.4,0.6,0.12,10.7,0.6,GCA_900660405.1
VEU37786.1, -, PTHR13335.orig.30.pi, -,0.12,10.7,15.9,0.26,9.6,15.9,GCA_900660405.1
VEU42212.1, -, PTHR13335.orig.30.pi, -,0.5,8.6,46.6,0.6,8.4,46.6,GCA_900660405.1
VEU36463.1, -, PTHR13335.orig.30.pi, -,0.84,7.9,15.6,1.1,7.5,15.6,GCA_900660405.1
