tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
KAG4052615.1, -, PTHR13335.orig.30.pi, -,9.9e-71,240.3,0.2,1.2e-70,240.0,0.2,GCA_016906365.1
KAG4055081.1, -, PTHR13335.orig.30.pi, -,0.0024,17.6,10.6,0.0031,17.2,10.6,GCA_016906365.1
KAG4059680.1, -, PTHR13335.orig.30.pi, -,0.0037,17.0,9.5,0.0044,16.7,9.5,GCA_016906365.1
KAG4047795.1, -, PTHR13335.orig.30.pi, -,0.048,13.3,0.0,0.063,12.9,0.0,GCA_016906365.1
KAG4037532.1, -, PTHR13335.orig.30.pi, -,0.14,11.7,20.2,0.15,11.6,20.2,GCA_016906365.1
KAG4039189.1, -, PTHR13335.orig.30.pi, -,0.27,10.8,0.0,0.31,10.6,0.0,GCA_016906365.1
KAG4047019.1, -, PTHR13335.orig.30.pi, -,0.28,10.8,15.4,0.34,10.5,15.4,GCA_016906365.1
KAG4036216.1, -, PTHR13335.orig.30.pi, -,0.37,10.4,0.0,0.38,10.3,0.0,GCA_016906365.1
KAG4045772.1, -, PTHR13335.orig.30.pi, -,4.8,6.7,17.7,5.0,6.6,17.7,GCA_016906365.1
KAG4055159.1, -, PTHR13335.orig.30.pi, -,6.1,6.3,32.4,6.6,6.2,32.4,GCA_016906365.1
KAG4057095.1, -, PTHR13335.orig.30.pi, -,6.4,6.3,30.3,9.5,5.7,30.3,GCA_016906365.1
KAG4055160.1, -, PTHR13335.orig.30.pi, -,6.9,6.2,32.6,7.5,6.1,32.6,GCA_016906365.1
