tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
ETP48004.1, -, PTHR13335.orig.30.pi, -,3.8e-69,235.0,0.5,4.7e-69,234.7,0.5,GCA_000367145.1
ETP35924.1, -, PTHR13335.orig.30.pi, -,3.4e-07,30.3,17.7,4.9e-07,29.7,17.7,GCA_000367145.1
ETP40830.1, -, PTHR13335.orig.30.pi, -,0.00033,20.4,7.9,0.00046,19.9,7.9,GCA_000367145.1
ETP34452.1, -, PTHR13335.orig.30.pi, -,0.00085,19.0,3.7,0.00099,18.8,3.7,GCA_000367145.1
ETP54355.1, -, PTHR13335.orig.30.pi, -,0.019,14.6,4.2,0.02,14.5,4.2,GCA_000367145.1
ETP50980.1, -, PTHR13335.orig.30.pi, -,0.019,14.6,26.8,0.03,13.9,26.8,GCA_000367145.1
ETP47464.1, -, PTHR13335.orig.30.pi, -,0.026,14.1,30.1,0.031,13.9,30.1,GCA_000367145.1
ETP31244.1, -, PTHR13335.orig.30.pi, -,0.032,13.8,5.1,0.041,13.5,5.1,GCA_000367145.1
ETP36267.1, -, PTHR13335.orig.30.pi, -,0.085,12.4,29.1,0.099,12.2,29.1,GCA_000367145.1
ETP39781.1, -, PTHR13335.orig.30.pi, -,0.16,11.5,3.3,2.8,7.4,0.0,GCA_000367145.1
ETP37318.1, -, PTHR13335.orig.30.pi, -,0.25,10.8,15.7,0.36,10.3,15.7,GCA_000367145.1
ETP37325.1, -, PTHR13335.orig.30.pi, -,0.3,10.6,16.0,0.43,10.1,16.0,GCA_000367145.1
ETP46495.1, -, PTHR13335.orig.30.pi, -,0.33,10.5,0.0,0.33,10.4,0.0,GCA_000367145.1
ETP52908.1, -, PTHR13335.orig.30.pi, -,1.3,8.4,20.1,1.6,8.2,20.1,GCA_000367145.1
