tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
KAJ0404589.1, -, PTHR13335.orig.30.pi, -,4.8e-43,147.5,4.3,4.9e-30,104.5,0.5,GCA_026401395.1
KAJ0404407.1, -, PTHR13335.orig.30.pi, -,0.00018,20.0,25.3,0.00018,20.0,25.3,GCA_026401395.1
KAJ0408348.1, -, PTHR13335.orig.30.pi, -,0.00026,19.5,22.9,0.00041,18.9,22.9,GCA_026401395.1
KAJ0391158.1, -, PTHR13335.orig.30.pi, -,0.0013,17.2,20.7,0.0016,16.9,20.7,GCA_026401395.1
KAJ0398238.1, -, PTHR13335.orig.30.pi, -,0.0021,16.5,2.8,0.0021,16.5,2.8,GCA_026401395.1
KAJ0394185.1, -, PTHR13335.orig.30.pi, -,0.011,14.2,12.6,0.014,13.8,12.6,GCA_026401395.1
KAJ0390441.1, -, PTHR13335.orig.30.pi, -,0.019,13.3,14.5,0.027,12.9,14.5,GCA_026401395.1
KAJ0405379.1, -, PTHR13335.orig.30.pi, -,0.22,9.8,34.2,0.7,8.2,34.6,GCA_026401395.1
KAJ0391388.1, -, PTHR13335.orig.30.pi, -,0.35,9.2,3.6,0.36,9.2,3.6,GCA_026401395.1
KAJ0395638.1, -, PTHR13335.orig.30.pi, -,4.3,5.6,16.1,6.0,5.1,16.1,GCA_026401395.1
KAJ0393081.1, -, PTHR13335.orig.30.pi, -,8.4,4.6,45.4,0.95,7.8,30.7,GCA_026401395.1
